,city,company_name,description,duty,employment,experience,max_salary,min_salary,name,published_date,requirements,schedule,skills,terms
177,,Первый Бит,,"Обязанности:  Внедрение типовых конфигураций 1С, а также собственных отраслевых решений на платформе 1С; Интеграция 1С с другими системами;Самостоятельная реализация необходимых доработок под потребности заказчиков; Анализ и решение задач клиентов по автоматизации с использованием продуктов 1С.  ",Полная занятость,От 1 года до 3 лет,,55000,Программист 1С,2020-12-18T08:18:16+0300,"Требования:  Знание типовых конфигураций 1С;  Опыт внедрения 1С от снятия потребности до сдачи работ заказчику; Знание на профессиональном уровне одного или нескольких видов учёта: бухгалтерский и налоговый, финансовый, оперативный, управленческий и т.д.;Самостоятельность, коммуникабельность, умение доводить задачу до конца;Наличие сертификатов уровня «Специалист» будет преимуществом. ",Полный день,,"Условия:  Белая заработная плата (сдельная, без &quot;потолка&quot;) от 55 т.р. с последующим ростом (через год работы от 90 т.р.);  Сложные, разноплановые задачи, участие в крупных проектах;  Сертификация в 1С за счет компании;  Возможность профессионального и карьерного развития: 80% руководителей отделов - это сотрудники, которые выросли внутри компании;  Льготный ДМС, компенсация проезда и мобильной связи. "
178,Тюмень,ЧУДПО Учебный центр «Дельфа»,,"Обязанности: Поиск и активное привлечение новых корпоративных клиентов;Установление и развитие партнерских отношений с новыми клиентами компании;Ведение телефонных переговоров, консультирование клиентов в рамках предпродажной деятельности, встречи с клиентами;Изучение и анализ / формирование потребности клиентов в области услуг по автоматизации;Описание стоимости продуктов, составление коммерческих предложений и заключение договоров. ",Частичная занятость,От 1 года до 3 лет,,,1С,2020-12-28T08:31:21+0300,"Требования: Высшее образование;Опыт работы от 1-го года с продуктами 1С;Знание техник продаж и умение применять их на практике;Навыки презентации услуг, ведения переговоров, подготовки коммерческого предложения, заключения договора;Опыт успешных личных продаж;Настойчивость и нацеленность на результат;Организованность и исполнительность;Готовность активно заниматься поиском;Нацеленность работать в команде и самостоятельно, активная жизненная позиция, коммуникабельность, клиентоориентированность, ответственный подход к делу, пунктуальность, обучаемость, презентабельность. ",Гибкий график,Поиск и привлечение клиентов|Активные продажи|Ведение переговоров|Холодные продажи|Продукты 1С|1С|,Условия: Свободный график работы с визитом в офис 1 раз в неделю;Система оплаты труда - 25% от продаж;Оформление по ТК РФ.
179,Тюмень,ГК ТюмБИТ,<em>В связи с увеличением объема задач ищем нового специалиста по внедрению 1C с опытом</em> ,,Полная занятость,От 1 года до 3 лет,,50000,Навыки переговоров,2021-01-08T10:38:32+0300,,Удаленная работа,Телефонные переговоры|Работа в команде|Обучение и развитие|Ориентация на результат|1С:СRM|1С: Документооборот|Деловое общение|Организаторские навыки|Управление персоналом|Управление проектами|Навыки переговоров|,"Мы предлагаем: Проекты в крупных предприятияхСтабильная‚ официальная‚ конкурентоспособная заработная платаПятидневная рабочая неделя, рабочий день: 9:00-18:00Оформление по ТК РФУютный офис в центре городаМолодой и дружный коллектив из профессионалов своего делаВозможности обучения и сертификации для сотрудников компании бесплатныВесёлое времяпровождение на корпоративных мероприятиях <em>Рассматриваем специалистов из других городов с перспективой переезда в город Тюмень. Условия релокационного пакета обсуждается на собеседовании, ждём ваших резюме!!!</em>"
180,,Яндекс,"Мы ищем специалиста поддержки клиентов для сервиса Яндекс.Маркет. В ваши задачи будет входить консультация внешних партнеров по сервисам, услугам и продуктам Яндекс Маркет. ",,Полная занятость,От 1 года до 3 лет,32000,32000,Клиентоориентированность,2021-01-07T17:38:09+0300,,Удаленная работа,Деловая переписка|Работа с жалобами клиентов|Работа в команде|Деловое общение|Клиентоориентированность|,"Наш кандидат: Имеет опыт ведения деловой переписки (в т.ч. навыки быстрой печати)Способен просто и понятно объяснить сложные вещиЗнает как организованы продажи через интернет-магазиныТехнически компетентен, понимает, как работают сервисы на сайтах и мобильные приложенияОтлично работает как в команде, так и самостоятельноЛегко анализирует информацию и дает обратную связь по улучшению продуктаПринимает взвешенные решения и быстро действует в напряженных условиях "
181,Тюмень,Сибирский мобильный сервис,,"Обязанности: <br />- установка и настройка интернета, телевидения. ",Полная занятость,Нет опыта,,55000,Знание устройства автомобиля,2020-12-08T12:45:54+0300,Требования к кандидату: <br />- средне-профессиональное образование; - желание учиться и работать. ,Полный день,Настройка сетевых подключений|Настройка ПО|TCP/IP|Знание устройства автомобиля|,"Условия:<br />- постоянное место работы;<br />- бесплатное обучение в течение 1 недели;<br />- з/п от 55 000 рублей;<br />- своевременная выплата заработной платы (2 раза в месяц);<br />- бесплатная спецодежда, инструменты, корпоративная связь;<br />- страхование сотрудников от короновирусной инфекции (2019-nCoV); - возможно предоставление автомобиля в Аренду. Разъездной характер работы."
182,Тюмень,ГК ТюмБИТ,,"Обязанности: Обслуживание действующей постоянной клиентской базы юридических лиц по работе в справочно-правовой системе Гарант по телефону: информационное и техническое обслуживание пользователей справочно-правовой системы &quot;ГАРАНТ&quot; (клиентская база предоставляется);проведение индивидуальных занятий для овладения клиентами функционалом Системы &quot;Гарант&quot;;работа с документами (первичная документация, ежемесячная отчетность);работа по продлению договоров.   ",Полная занятость,Нет опыта,30000,20000,Умение устанавливать и поддерживать деловые отношения с клиентом,2020-12-27T19:44:29+0300,"Требования: Навыки делового общения.Грамотная речь.Организованность, исполнительность, инициативность, ответственность, обучаемость.Желание передавать знания и навыки.Уверенный пользователь ПК.Готовы рассматривать кандидатов без опыта работы через бесплатное обучение.   ",Полный день,Уверенный пользователь ПК|Обучаемость|Умение устанавливать и поддерживать деловые отношения с клиентом|,"Условия: Обслуживание действующей постоянной клиентской базы юридических лиц различных регионов по работе в интернет-версии Системы &quot;Гарант&quot;;Консультирование в офисе по телефону;Оформление по ТК РФ, бесплатное обучение;5-ти дневная неделя, с 9:00 до 18:00;Средняя оплата – от 20 000 руб. и выше (оклад+премии);Отпуск 28 дней в году, больничные оплачиваются;Корпоративные мероприятия — обучение, тренинги, праздники — бесплатно;Офис находится в центре города (г. Тюмень, ул. Республики, д. 59). Благодарим всех соискателей, которые направят свой отклик. Ваше резюме будет рассмотрено в течение ближайших двух рабочих дней. Встречи или телефонные интервью будут проведены только с кандидатами, максимально соответствующими заявленным требованиям.<br />В другом случае Ваше резюме сохранится в Базе данных для возможного сотрудничества в будущем."
183,Тюмень,Ростелеком,<em>,"Обязанности: оказание консультационной технической поддержки пользователей по услугам компании (2ЛТП);настройка клиентского оборудования в режиме on-line;проведение диагностики элементов сети и клиентских подключений по обращениям абонентов;удаленная диагностика, устранение причин неисправности клиентского оборудования ",Полная занятость,От 1 года до 3 лет,35000,25000,Клиентоориентированность,2020-12-09T08:25:12+0300,"Требования: среднее специальное профильное образование;<em>рассмотрим кандидатов с Высшим профильным образованием без опыта в технической сфере, но с желанием развития в данной области;</em>грамотная речь, ориентация на клиента, обучаемость, эмоциональная компетентность (управление эмоциями) ",Полный день,Консультирование|Грамотная речь|Техническая поддержка|Настройка сетевых подключений|Клиентоориентированность|,"Условия: официальное оформление по ТК РФ;рабочая неделя с предоставлением выходных дней по графику (на индивидуальных условиях);внутреннее обучение, работа с наставником;скидки на товары Компании, расширенный соц.пакет;"
184,Тюмень,Билайн,,,Полная занятость,Нет опыта,45000,25000,Специалист по продажам,2021-01-09T09:44:23+0300,,Полный день,,"У тебя будет:  Возможность отлично зарабатывать: гарантированный оклад + премия!Полностью официальное оформление и выплаты.Вводное (с выплатой стипендии кандидатам без опыта) и регулярное обучение.Специальные условия для кандидатов, имеющих опыт работы в сфере продаж телеком/ИТ услуг и продуктов от полугода - оформление в штат без стажировки.Крутая команда и помощь руководителя, активная жизнь: корпоративные праздники, открытое общение с коллегами в корпоративной сети и в реальном мире.Открытая рабочая атмосфера: мы поступаем честно и этично как по отношению друг к другу, так и к нашим клиентам. Каждый сотрудник соблюдает Кодекс поведения, внутренние правила компании и принципы деловой этики.Удобное место и график работы (5/2, плавающие выходные, 2 варианта смен в день).Дополнительные льготы и бонусы от компании: полис ДМС (включает стоматологию), скидки на покупку девайсов, корпоративная мобильная связь и интернет и многое другое - ты сам убедишься в качестве наших услуг! "
185,Тюмень,АРКОНС ГРУПП,,,Полная занятость,От 1 года до 3 лет,90000,60000,PHP,2021-01-01T11:18:51+0300,,Гибкий график,JavaScript|jQuery|Less|HTML5|CSS3|PHP|,
186,,Строительный Двор,"Требования: грамотная речьобучаемостьстрессоустойчивостьспособность работать в режиме многозадачностилюбовь к работе с людьми Обязанности: консультирование клиентов по телефону и интернету по наличию и свойствам строительных материаловраспределение, перевод звонковвыписка счетов, оформление доставок, произведение расчётов материалов Условия: официальная заработная плата: 25 000 - 70 000 р.скользящий график работыобучениеофициальное трудоустройство ","Требования: грамотная речьобучаемостьстрессоустойчивостьспособность работать в режиме многозадачностилюбовь к работе с людьми Обязанности: консультирование клиентов по телефону и интернету по наличию и свойствам строительных материаловраспределение, перевод звонковвыписка счетов, оформление доставок, произведение расчётов материалов Условия: официальная заработная плата: 25 000 - 70 000 р.скользящий график работыобучениеофициальное трудоустройство ",Полная занятость,Нет опыта,70000,25000,Деловое общение,2020-12-29T08:28:48+0300,"Требования: грамотная речьобучаемостьстрессоустойчивостьспособность работать в режиме многозадачностилюбовь к работе с людьми Обязанности: консультирование клиентов по телефону и интернету по наличию и свойствам строительных материаловраспределение, перевод звонковвыписка счетов, оформление доставок, произведение расчётов материалов Условия: официальная заработная плата: 25 000 - 70 000 р.скользящий график работыобучениеофициальное трудоустройство ",Полный день,Пользователь ПК|Прием и распределение телефонных звонков|Консультирование|Грамотная речь|Деловое общение|,"Требования: грамотная речьобучаемостьстрессоустойчивостьспособность работать в режиме многозадачностилюбовь к работе с людьми Обязанности: консультирование клиентов по телефону и интернету по наличию и свойствам строительных материаловраспределение, перевод звонковвыписка счетов, оформление доставок, произведение расчётов материалов Условия: официальная заработная плата: 25 000 - 70 000 р.скользящий график работыобучениеофициальное трудоустройство "
187,,НИПИГАЗ,,"Обязанности: Бизнес-аналитика: формирование предложений по развитию САПР и автоматизации - изучение текущих бизнес-процессов и схем автоматизации, определение алгоритмов системной автоматизации, требуемых изменений и зон перспективного развития.Написание ФТТ на модули автоматизации для 3D САПР – анализ Идеи дисциплины, проектирование технического решения с учетом бизнес логики и процессов Дисциплины и стратегии развития системной архитектуры САПР и потоков.Детальная проработка библиотеки справочных данных (RDL) с дисциплинами – проработка структуры и связей модели данных. Определение Связи атрибутов между собой, источники данных (определение связей атрибутов разных САПР).Консультация дисциплин по работе с ПО – основополагающие принципы и логики программы, правильные функциональные последовательности.Разработка процедур и спецификаций на проекте в части САПР.Процессное обеспечение проектов в части САПР: конфигурирование ПО под проект (в том числе настройка и подключение БД), создание преднастроенных типовых форм, внедрение новых инструментов автоматизации, создание автоматизированных алгоритмов в САПР, настройка инструментов выгрузок и сопоставлений между САПР, консультация дисциплин по работе с ПО проектов СУИД и ЕК, ведение. ",Полная занятость,От 3 до 6 лет,,,MS Visio,2020-12-08T09:55:11+0300,"Требования:  Высшее техническое образование по профилю: Информационные технологии, САПР, Системы обработки информации, Инженерные специальности.  Знание систем и методов проектирования, 3D-моделирования в проектном производстве.  Опыт внедрения в производство методов и систем автоматизированного проектирования.  Опыт постановки задач на разработку автоматизации средствами САПР.  Знание ПО Archicad Graphisoft на уровне опытного пользователя/администратора.  Навыки по написанию технической документации.  Опыт работы как минимум с одной системой инженерного документооборота.  Английский язык – чтение технической литературы.  Приветствуется опыт работы в ИТ-поддержке/разработке 3D САПР.  Опыт работы от 3 лет: в области 3D САПР; в области автоматизации обработки информации в САПР.  ",Полный день,ArchiCAD|Системный анализ|MS SQL|Английский язык|MS Visio|,"Условия: Конкурентная оплата труда.Премии по результатам работы.ДМС и страхование от несчастных случаев и болезней.Медицинское обслуживание и мониторинг здоровья.Оплачиваемая мобильная связь.Развивающие программы и тренинги.Материальная помощь, до­полнительные дни отдыха в связи с особыми событиями жизни.Санаторно – курортный отдых в г. Анапа и Алтай­ском крае (для работников и членов семей).Детский оздоровительный лагерь в г. Анапа.Детские подарки на Новый год и 1 сентября.Дополнительный социальный пакет для членов Профсоюза.Скидки в корпора­тивных отелях, фитнес – центрах."
188,Тюмень,Русская компания,,"Обязанности: Прием звонков и консультирование клиентов по телефону;<br />Внедрение, установка и обслуживание различного ПО и ККТ;<br />Решение технических вопросов в области электронной отчетности и электронной подписи. (обучение проходит параллельно с работой) ",Полная занятость,От 1 года до 3 лет,30000,18000,Специалист службы технической поддержки,2020-12-09T14:44:17+0300,"Требования: Высшее (неполное высшее) образование;<br />Наличие опыта работы в сфере IT, либо в службе технической поддержки приветствуется;<br />Базовые знания ПК (установка и настройка программного обеспечения семейства Windows, базовое знание &quot;железа&quot; ПК, основы локальной сети);<br />Умение и желание консультировать пользователей ПО, доброжелательное отношение к людям;<br />Грамотная устная и письменная речь, умение четко и конкретно формулировать свои мысли, аналитический склад ума, стрессоустойчивость, исполнительность;<br />Активная жизненная позиция, целеустремленность; ",Полный день,,"Условия: Работа в молодом творческом коллективе: вакансия открыта в связи с расширением компании;<br />Полный рабочий день, 5-дневная рабочая неделя: с 9:00 до 18:00;<br />Трудоустройство в соответствии с ТК РФ, полный соцпакет;<br />Заработная плата от 18 000 (на испытательном сроке) до 30 000 руб. (оклад + %);<br />Офис в центре города;<br />Обучение на всех этапах работы;<br />Профессиональная команда, адекватное руководство, дружный коллектив."
189,Тюмень,РАСТАМ,,Обязанности: Обеспечение бесперебойной работы электротеплооборудования БПО и вагон-домовОбеспечение бесперебойной работы дизель-электро генераторов (мах 240кВт). ,Полная занятость,От 3 до 6 лет,,,Умение работать в коллективе,2020-12-18T14:53:26+0300,"Требования:  Образование не ниже среднего профессионального (технического) по соответствующему направлению.  Наличие 3 группы по электробезопасности до и выше 1000 В. Стаж работы в рабочей профессии не менее 3 лет, стаж работы ИТР не менее 3 лет.Знание устройства и эксплуатации ДЭС, электротехнического оборудования, КТПН 10/0,4 кВ ",Вахтовый метод,3 группа по электробезопасности|Точность и внимательность к деталям|Умение работать в коллективе|,"Условия: Вахтовый метод работы в г. Новый УренгойВахта 1/1Официальное трудоустройство, своевременная выплата заработной платыВознаграждение обсуждается на собеседовании"
190,Тюмень,ТюменьСвязь,,Обязанности: ,Полная занятость,От 3 до 6 лет,,70000,Знание серверных операционных систем.,2020-12-04T15:36:43+0300,"Требования: - Высшее образование (электроника, телекоммуникации, УИТС, техническое). - Знание английского языка (в объеме чтения технической литературы). - Знание правил по охране труда при эксплуатации действующих электроустановок (не ниже III группы допуска). - Навыки работы в действующих электроустановках.<br />- Знание правил и понимание принципов выполнения монтажных работ на сетях проводной/ беспроводной связи, ОПС, видеонаблюдения). - Знание основ радиоэлектроники. - Знание оборудования систем видеонаблюдения, ОПС, РРЛ, ШПД и понимание принципов его работы. - Знание оборудования волоконно-оптической связи и понимание принципов его работы. - Знание оборудования систем УКВ связи и понимание принципов его работы. - Знание антенно-фидерного оборудования.<br />- Базовые знания по TDM и Ip сетям, SDH, MPLS, VoIP, xDSL, ATM<br />- Базовые знания по PON,TCP/IP,L2,L3.<br />- Умение работать с консольными приложениями.<br />- Навыки подбора активного оборудования и программного обеспечения. - Навыки разработки технических решений для объектов связи. ",Полный день,Знание оборудования систем ВЧ связи и понимание принципов его работы.|Знание серверных операционных систем.|,"Условия: - Испытательный срок 3 месяца.<br />- Возможность карьерного роста.<br />- Полный рабочий день, суббота-воскресенье выходные дни, оплачиваемый отпуск. - Обучение и повышение квалификации за счет компании. - Периодические длительные командировки (2-3 недели) на объекты производства работ. - Предоставление специальной одежды.  "
191,Тюмень,Позитив Телеком,,"Обязанности: Организация необходимых работ для обеспечения непрерывного и качественного предоставления услуг связи Клиентам на территории Тюменской области;Организация необходимых работ для предоставления услуг Клиентам Отделения в согласованные сроки и с должным качеством;Формирование плана работ по содержанию сети связи на территории отделения в надлежащем состоянии;Организация выполнения централизованных программ развития и модернизации телекоммуникационной сети на территории отделения;Осуществление контроля исполнения планов работ по содержанию сети связи на территории отделения выполняемых отделом технической эксплуатации филиала;Контроль работ по инсталляции/демонтажу оборудования передачи данных;Рассмотрение и согласование документации по модернизации оборудования связи;Контроль заключения и исполнения договоров со сторонними операторами;Осуществление приемки построенных объектов связи у подрядчиков и их сдача в эксплуатацию;Контроль соблюдение режима работы оборудования, правил его эксплуатации;Участие в подготовке инженерно-технических решений;Работа с надзорными органами.   ",Полная занятость,От 1 года до 3 лет,,90000,Внутренний контроль,2020-12-24T10:41:00+0300,"Требования: Опыт работы в телекоммуникационной сфере, либо в системном интеграторе;Опыт работы на аналогичной должности будет Вашим преимуществом;Опыт в управлении персоналом;Знание законодательства и нормативных документов в области телекоммуникаций;Знания правил норм охраны труда и техники безопасности;Опыт эффективного взаимодействия с регулирующими государственными органами;Опыт работы с проектной документацией по строительству объектов связей сетей передач данных;Навыки ведения переговоров. ",Полный день,Административное управление|Управление персоналом|Управление проектами|Организаторские навыки|Контроль исполнения решений|Оптимизация бизнес-процессов|Деловая коммуникация|Руководство коллективом|Инженерные системы|Монтаж инженерных систем|Инвестиционное планирование|Внутренний контроль|,Условия: Трудоустройство согласно ТК РФ;Компенсация мобильной связи ;Скидки на услуги Компании;Корпоративное обучение и возможности для карьерного роста   Стань частью нашей команды! <em>ВАКАНСИЯ ВЫСТАВЛЕНА ДЛЯ РЕЗЕРВА </em>  
192,,НИПИГАЗ,,"Обязанности: Бизнес-аналитика: формирование предложений по развитию САПР и автоматизации - изучение текущих бизнес-процессов и схем автоматизации, определение алгоритмов системной автоматизации, требуемых изменений и зон перспективного развития.Написание ФТТ на модули автоматизации для 3D САПР – анализ Идеи дисциплины, проектирование технического решения с учетом бизнес логики и процессов Дисциплины и стратегии развития системной архитектуры САПР и потоков.Детальная проработка библиотеки справочных данных (RDL) с дисциплинами – проработка структуры и связей модели данных. Определение Связи атрибутов между собой, источники данных (определение связей атрибутов разных САПР).Консультация дисциплин по работе с ПО – основополагающие принципы и логики программы, правильные функциональные последовательности.Разработка процедур и спецификаций на проекте в части САПР.Процессное обеспечение проектов в части САПР: конфигурирование ПО под проект (в том числе настройка и подключение БД), создание преднастроенных типовых форм, внедрение новых инструментов автоматизации, создание автоматизированных алгоритмов в САПР, настройка инструментов выгрузок и сопоставлений между САПР, консультация дисциплин по работе с ПО проектов СУИД и ЕК, ведение модели данных проекта (регулярное формирование и заполнение). ",Полная занятость,От 3 до 6 лет,,,UML,2020-12-08T09:55:11+0300,"Требования:  Высшее техническое образование по профилю: Информационные технологии, САПР, Системы обработки информации, Инженерные специальности.  Знание систем и методов проектирования, 3D-моделирования в проектном производстве.  Опыт внедрения в производство методов и систем автоматизированного проектирования.  Опыт постановки задач на разработку автоматизации средствами САПР.  Знание ПО AVEVA E3D (AVEVA PDMS), Diagrams, Engineering на уровне опытного пользователя/администратора.  Навыки по написанию технической документации.  Опыт работы как минимум с одной системой инженерного документооборота.  Английский язык – чтение технической литературы.  Приветствуется опыт работы в ИТ-поддержке/разработке 3D САПР.  Опыт работы от 3 лет: в области 3D САПР; в области автоматизации обработки информации в САПР.  ",Полный день,Системный анализ|MS SQL|Английский язык|MS Visio|UML|,"Условия: Конкурентная оплата труда.Премии по результатам работы.ДМС и страхование от несчастных случаев и болезней.Медицинское обслуживание и мониторинг здоровья.Оплачиваемая мобильная связь.Развивающие программы и тренинги.Материальная помощь, до­полнительные дни отдыха в связи с особыми событиями жизни.Санаторно – курортный отдых в г. Анапа и Алтай­ском крае (для работников и членов семей).Детский оздоровительный лагерь в г. Анапа.Детские подарки на Новый год и 1 сентября.Дополнительный социальный пакет для членов Профсоюза.Скидки в корпора­тивных отелях, фитнес – центрах."
193,,Вкб,,"Обязанности: решает все вопросы по строительству, входящие в компетенцию службы заказчика - застройщика, а именно:руководит процессом строительства и организацией ввода объекта в эксплуатацию:участвует в разработке концепции застройки на новом земельном участке;контролирует подготовку исходно-разрешительной документации;совместно с ОКС разрабатывает задание на проектирование и карточки технических решений;организует проведение тендера выбора проектной организации;вносит технические предложения, ведущие к сокращению себестоимости строительства и уменьшению сроков строительства;совместно с ОКС проверяет проектную документацию на наличие ошибок и неточностей;проверяет разделы проекта на предмет соответствия карточке технических решений, технологичности, сложности реализации технических решений и узлов;проверяет заключение экспертной организации на соответствие проектным решениям;при необходимости направляет проектной организации предложения по изменению технических решений, замене материалов и оборудования, для внесения изменений в проектную документацию;контролирует соблюдение сроков получения разрешения на строительство;организует выбор генерального подрядчика (проведение тендера);организует и руководит процессом технического и инструментального контроля, входного контроля, контроля качества производимых работ;отвечает за оптимальную стоимость проекта;взаимодействует с генеральным подрядчиком по вопросу соблюдения сроков производства работ, сроков предоставления документов согласно программе ввода объекта в эксплуатацию. При необходимости имеет право собирать совещания для решения вопросов соблюдения графика СМР;устанавливает причины отклонения технологических процессов от требованийнормативной технической документации, технических условий;устанавливает причины отклонений результатов строительных работ от требований нормативной технической документации, проектной документации;своевременно устанавливает и анализирует причины отставания от графика СМР, предпринимает меры по его немедленному сокращению;анализирует и обобщает опыт строительного производства для оптимальных сроков планирования графиков СМР;контролирует и отвечает за исполнение договорных отношений с генеральным подрядчиком, субподрядными организациями;при необходимости инициирует внесение изменений в договора генерального подряда;контролирует документооборот: проектную и исполнительную документацию, включая журналы работ, акты на скрытые работы, паспорта, сертификаты на материалы, обеспечивает их полную комплектность;своевременно передает проектную документацию, изменения проектной документации генеральному подрядчику;координирует работу в планировании строительства объектов и вводе в эксплуатацию;организует работу с управлением инспекции Госстройнадзора по Тюменской области, Ростехнадзором, органами местного самоуправления, МКУ «УГП», управляющими компаниями;совместно с ОКС разрабатывает программу ввода объекта в эксплуатацию и контролирует соблюдение сроков получение необходимых документов (заключений, справок о выполнении ТУ, допусков в эксплуатацию энергоустановок)организует комиссионный осмотр и приемку по акту сдачи-приемки от Генерального подрядчика Заказчику завершенного строительства объекта;совместно с ОКС организует передачу проектной и исполнительной документации законченного строительством объекта управляющей компании;отвечает за ввод объекта в эксплуатацию в срок и с должным качеством;несет гарантийные обязательства после ввода объекта в эксплуатацию; принимает и перенаправляет генподрядной организации претензии дольщиков, управляющей компании. Контролирует сроки и факт устранения претензий.Решает вопросы по взаимоотношениям со сторонними организациями:при освобождении строительной площадки от строений, неиспользуемых в процессе строительства;при удалении деревьев и кустарников, а также в случае их пересадки;при разграничении балансовой принадлежности сетей инженерного обеспечения законченного строительством объектаРешает вопросы по финансово-экономической части проекта;разрабатывает системы мотивации команды проекта, команды генерального подрядчика при необходимости;контролирует освоение бюджетных средств;разрабатывает бюджет (прямые затраты на строительство).Выбирает и руководит командой проекта:руководит ведущими инженерами проекта, инженерами проекта при организации строительного контроля;руководит работой по повышению качества строительных работ, сокращению их сроков;организует взаимоотношения с проектировщиками, генподрядчиком, подрядчиками,субподрядчиками;использует внутрикорпоративный ресурс всей команды предприятия при решении юридических, кадровых, финансовых, строительных вопросов;в случае необходимости имеет возможность привлекать ресурс на аутсорсинг в рамках согласованного бюджета;в случае необходимости ставит задачи сотрудникам других отделов в рамках реализации проекта.  ",Полная занятость,От 3 до 6 лет,,,Руководитель проекта,2021-01-09T09:13:27+0300,"Требования: Высшее техническое или управленческое образование в техническом строительном ВУЗе. КоммуникативностьОпыт работы в строительстве жилых домовЗнание технологий строительного производства.Практический опыт сдачи объектов в эксплуатацию жилых домовЗнание MS Project, MS Excel, MS Word, MS Outlook, AutoCAD.Лидерство, умение формировать команду и управлять ей;Нацеленность на результат, умение работать в режиме многозадачности, высокая личная организованность, ответственность, стрессоустойчивость.Готовность к командировкам, ненормированному рабочему дню.  ",Полный день,,Условия: Оформление в полном соответствии с ТК РФ.Официальная заработная плата 
