,city,company_name,description,duty,employment,experience,max_salary,min_salary,name,published_date,requirements,schedule,skills,terms
849,,"21 Век, группа компаний",,"Обязанности: настройка и подключение серверов и ПК;тестирование неисправностей;ведение отчётности;контроль работоспособности информационных систем;обработка обращений, поступающих от пользователей;решение инцидентов. ",Полная занятость,От 1 года до 3 лет,45000,,Специалист отдела технического обслуживания (IT),2020-12-11T09:24:48+0300,"Требования: опыт работы в технической поддержке;опыт работы с системами регистрации обращений;знание ОС Windows на уровне уверенного пользователя (установка ПО, настройка почты, умение самому найти решение проблемы).исполнительность, аккуратность, вежливость, обучаемость. ",Полный день,,"Условия: официальное оформление по ТК РФ;пятидневная рабочая неделя, с 9 до 18 или с 08:00 до 17:00;возможности профессионального роста и развития;работа в активно развивающейся IT-службе, в команде молодых и креативных специалистов;стабильная заработная плата + премии по результатам работы. "
850,Краснодар,DataArt,"О работе Клиент — американская компания, работает в индустрии коммуникационных решений, ориентированных на большие компании и корпорации. Специализация: сервисы по рассылке голосовых и текстовых сообщений, уведомлений, организации онлайн-конференций, оповещений о стихийных бедствиях, созданию интерактивных голосовых меню и рассылок, отправки сообщений по расписанию и т. д. Требования 3+ лет опыта разработки коммерческих приложений на платформе .NET.Опыт работы с ASP .NET CORE 2.0.Опыт работы с REST services.Разговорный английский. Будет плюсом Опыт работы с Perl.Опыт работы с Docker / Kubernetes. ",,Полная занятость,От 3 до 6 лет,,,"Integration Engineer (.NET), Communication Solutions",2020-12-25T18:40:55+0300,"О работе Клиент — американская компания, работает в индустрии коммуникационных решений, ориентированных на большие компании и корпорации. Специализация: сервисы по рассылке голосовых и текстовых сообщений, уведомлений, организации онлайн-конференций, оповещений о стихийных бедствиях, созданию интерактивных голосовых меню и рассылок, отправки сообщений по расписанию и т. д. Требования 3+ лет опыта разработки коммерческих приложений на платформе .NET.Опыт работы с ASP .NET CORE 2.0.Опыт работы с REST services.Разговорный английский. Будет плюсом Опыт работы с Perl.Опыт работы с Docker / Kubernetes. ",Гибкий график,,
851,,"Додо Пицца, Краснодар (ООО Хочу пиццу!)","<em>«Додо Пицца» —это международная сеть пиццерий родом из Сыктывкара.</em> <em>В нашей сети работает более 600 пиццерий в 14 странах мира и более 20 000 сотрудников, объединенных культурой доверия и открытости. Чтобы расти дальше, нам нужны люди, которые каждый день будут работать с удовольствием. Поэтому, работа на равных-наш главный принцип. У нас он проявляется через уважение, стандарты и возможность быть собой.</em> ",,Полная занятость,От 1 года до 3 лет,,50000,Ведущий инженер IT-инфраструктуры,2020-12-15T15:37:53+0300,,Полный день,,"Условия: - официальное оформление, - обучение и профессиональный рост, - работа в стабильной компании; - уверенность в завтрашнем дне!"
852,,Атос АйТи Солюшенс энд Сервисез,,,Полная занятость,От 1 года до 3 лет,,,HTML,2020-12-20T17:41:55+0300,,Удаленная работа,C#|ASP.NET|TFS|MS SharePoint|HTML|,
853,,Первый Бит,"В связи с увеличением клиентской базы клиентов из строительной отрасли, краснодарский филиал компании Первый Бит открывает вакансию Консультанта. ",,Полная занятость,От 1 года до 3 лет,100000,45000,Бухгалтерская отчетность,2020-12-20T08:20:38+0300,,Полный день,Консультирование|Бухгалтерский учет|Бухгалтерская отчетность|,
854,Краснодар,Веб-интегратор Стратосфера,,,Полная занятость,От 1 года до 3 лет,,,SQL,2020-12-18T11:37:05+0300,"Требования  2+ лет опыта в тестировании коммерческих проектов;  Глубокое понимание теоретических основ тестирования ПО;  Владение различными техниками тест-дизайна;  Понимание ключевых особенностей web-тестирования;  Уверенное владение DevTools;  Знание основ HTML и CSS;  Понимание основ клиент-серверной архитектуры, основ HTTP/S, REST;  Опыт работы с Postman;  Базовые знания SQL;  Навыки проведения кроссбраузерного тестирования;  Опыт работы с системами тест-менеджмента (TestRail и подобные);  Опыт работы с таск-менеджерами (Jira, Trello и подобные).  ",Полный день,Atlassian Jira|CSS|Test case|HTML|SQL|,
855,,АйТи Мониторинг,,Обязанности: Разработка мобильных приложений под ОС Android;Участие в работе продуктовой команды;Следить за новыми технологиями и применять их в существующих и новых проектах. ,Полная занятость,От 1 года до 3 лет,,,ОС Android,2020-12-29T14:42:22+0300,"О команде: У нас свой штат разработчиков, аналитиков, тестировщиков, дизайнеров. Мы сами собираем требования, формализуем, согласовываем, пишем документацию и unit-тесты, ведем CI до продуктива и выкатываем на продакшн. Разговариваем друг с другом на &quot;ты&quot;,",Удаленная работа,Android|API|Java|Retrofit|Dagger|RxJava|Kotlin|ОС Android|,"Условия: Оформление согласно ТК РФ;График работы: 5/2, с 08:00 до 17:00 или 09:00 до 18:00;Возможность работать удаленно или в офисе, г. Краснодар, ул. Дзержинского, 49.Заработная плата: обсуждается индивидуально с успешными кандидатами;Участие в интересных проектах;Возможность профессионального роста;Позитивная атмосфера и дружный молодой коллектив;Лояльный dress-code."
856,,Атос АйТи Солюшенс энд Сервисез,  ,"Обязанности: Масштабирование и техническая BIM-системы в крупной международной компании в части проектирования разделов АР, АС, КЖ.Изучение текущей методологии проектирования АР, АС, КЖ в компании и ее модернизация для соответствия лучшим отраслевым практикам.Оптимизация бизнес-процессов проектирования АР, АС, КЖ с применением Revit ;Создание регламентов, стандартов и инструкций;Развитие функциональности BIM-системы;Обучение и техническая поддержка специалистов компании;Настройка и доработка Revit;Разработка библиотек материалов и компонентов;Соблюдение корпоративных целей на выполняемых проектах ",Полная занятость,От 3 до 6 лет,,,Autodesk Revit,2020-12-19T14:42:14+0300,"Требования: Глубокое знание Autodesk Revit при проектировании разделов АР, АС, КЖ.Знание и опыт разработки чертежей АР, АС, КЖ, выгрузка из модели спецификаций;Понимание особенностей составления смет по проектам АР, АС, КЖ;Желание постоянно развиваться и совершенствовать организационные процессы в компании;Готовность к ненормированному рабочему дню;Высокий уровень самоорганизации и самодисциплины; Владение Tekla будет являться дополнительным преимуществом 3-5 лет в строительном проектировании с применением Autodesk Revit (Чертежи АР, АС, КЖ)  ",Полный день,Tekla BIM|AutoCAD|Обучение и развитие|Autodesk Revit|,Условия: 
857,Краснодар,DataArt,"О работе DataArt — международная компания, разработчик программного обеспечения. Больше 20 лет опыта, сильные команды инженеров из разных стран, глубокие знания в разных областях бизнеса и готовность вкладывать силы в профессиональное развитие и образование коллег — все это позволяет нам создавать нестандартные решения, которые улучшают бизнес-процессы клиентов и открывают для них новые рынки. DataArt начинался как компания друзей. Отсюда — особенная культура, которая отличает нас от других IT-аутсорсеров: — Плоская структура: нет прямых начальников и подчиненных. — Мы берем людей не в проект, а в компанию. Если работа на клиента закончилась, вы переходите в другой проект или в оплачиваемый idle. — Гибкий график, возможность менять проекты, работать из дома, пробовать себя в разных ролях. — Минимум бюрократии и микроменеджмента, удобные корпоративные сервисы. Требования 3+ года опыта коммерческой разработки программного обеспечения.2+ года опыта работы с Flutter (веб, iOS, Android).Опыт работы с многоуровневыми распределенными системами, веб-сервисами. API, реляционные базы данных и базы данных NoSQLОпыт работы со сторонними библиотеками и API.Опыт автоматизированного тестирования и сборки (CI/CD).Опыт работы с Git, Jenkins или другими инструментами управления версиями.Понимание жизненного цикла гибкой разработки.Хорошее знание английского языка. Будет плюсом Опыт работы с медиаданными. ",,Полная занятость,От 3 до 6 лет,,,Flutter Developer,2020-12-14T16:45:13+0300,"О работе DataArt — международная компания, разработчик программного обеспечения. Больше 20 лет опыта, сильные команды инженеров из разных стран, глубокие знания в разных областях бизнеса и готовность вкладывать силы в профессиональное развитие и образование коллег — все это позволяет нам создавать нестандартные решения, которые улучшают бизнес-процессы клиентов и открывают для них новые рынки. DataArt начинался как компания друзей. Отсюда — особенная культура, которая отличает нас от других IT-аутсорсеров: — Плоская структура: нет прямых начальников и подчиненных. — Мы берем людей не в проект, а в компанию. Если работа на клиента закончилась, вы переходите в другой проект или в оплачиваемый idle. — Гибкий график, возможность менять проекты, работать из дома, пробовать себя в разных ролях. — Минимум бюрократии и микроменеджмента, удобные корпоративные сервисы. Требования 3+ года опыта коммерческой разработки программного обеспечения.2+ года опыта работы с Flutter (веб, iOS, Android).Опыт работы с многоуровневыми распределенными системами, веб-сервисами. API, реляционные базы данных и базы данных NoSQLОпыт работы со сторонними библиотеками и API.Опыт автоматизированного тестирования и сборки (CI/CD).Опыт работы с Git, Jenkins или другими инструментами управления версиями.Понимание жизненного цикла гибкой разработки.Хорошее знание английского языка. Будет плюсом Опыт работы с медиаданными. ",Гибкий график,,
858,,Royal Ark,,"Обязанности:  Эксплуатация всех окружений продуктов (от dev до production);  Мониторинг работы сервисов и подсистем, анализ их производительности и доступности;  Проектирование и ввод в работу, оптимизация и автоматизация развертывания новых серверов, контейнеров, сервисов и подсистем;  Участие в планировании развития инфраструктуры, исходя из задач бизнеса;  Автоматизация рутинных процессов;  Ведение технической документации;  Оперативное реагирование на аварийные ситуации, участие в устранении проблем;    ",Полная занятость,От 1 года до 3 лет,,,Linux,2020-12-10T20:34:11+0300,,Удаленная работа,Zabbix|Nginx|Администрирование серверов Linux|MySQL|Linux|,
859,,Атос АйТи Солюшенс энд Сервисез,"A Azure Senior Data drives customer initiatives in collaboration with customers and participates in both pre- and post-sales (e.g., deployment) efforts. Experience in consultative sales, design and deployment of projects strongly preferred. ",,Полная занятость,От 3 до 6 лет,,,Python,2020-12-20T13:42:17+0300,,Удаленная работа,SQL|Java|MS SQL Server|MS Access|C#|Cognos|MS Excel|Apache Hive|ORACLE|Power BI|Powermap|Power Pivot|Query|Tableau|SSRS|JavaScript|mdx|Python|,
860,,Новый Уровень,После прохождения испытательного срока возможна удаленная работа ,Обязанности: Разработка с нуля коммерческой платформыВедение документации и сопровождение кодаНаписание юнит-тестов ,Полная занятость,От 3 до 6 лет,,,Less,2021-01-06T09:05:25+0300,"Требования: Уверенное владение кроссбраузерной вёрсткой с использованием HTML5 и CSS3 / SASS / LESSЭкспертное знание Javascript и ES6Экспертное знание React + ReduxНавыки работы с основными инструментами: Babel, webpack, npm и др.Использование Unix, Git, понимание принципов CI/CDОпыт работы в e-commerceПрофильное образование ",Полный день,CSS3|HTML5|Less|,"Условия: заработная плата определяется по результатам собеседованияофис на ул. Новороссийская, 53возможности для роста, развития и обученияиспытательный срок - 2 месяца"
861,,МТС,Наша телеком команда разрабатывает систему поддержки бизнеса связи и управления абонентскими данными.<br />Сейчас мы внедряем продукт - SAP Sales Cloud (CRM).<br />И хотим усилить текущий состав команды ,,Полная занятость,От 1 года до 3 лет,,,Разработчик C# / .NET,2020-12-28T16:50:12+0300,,Полный день,,
862,Краснодар,ДОБРОЦЕН,,"Обязанности: - Организация удаленной работы по розничной сети;<br />- Организация политик безопасности, информ-безопасности;<br />- Конфигурирование сервера 1С: Далион, настройка резервного копирования, отчеты. ",Полная занятость,От 1 года до 3 лет,,,Программист 1C (Далион),2020-12-04T11:39:20+0300,"Требования: - Знание возможностей платформы &quot;1С:Далион&quot;;знание конфигурации на уровне программиста;<br />- Знание приложений Microsoft Office на уровне эксперта;<br />- Высшее образование;<br />- Инициативность, грамотность, быстрая обучаемость. ",Полный день,,"Условия работы: - Официальное трудоустройство+соц. пакет по ТК РФ;<br />- Стабильная достойная заработная плата;<br />- График работы 5/2, сб и вс - выходные;<br />- Внутреннее и внешнее обучение в компании; - Молодой и дружный коллектив.    "
863,,ИК СИБИНТЕК,«СИБИНТЕК является дочерним обществом и выполняет функцию сервисного ИТ-интегратора ПАО «НК «Роснефть» – лидера российской нефтяной отрасли и крупнейшей публичной нефтегазовой корпорации мира». ,Обязанности: Разработка приложений и кастомизации существующей платформы на C#;Ориентация в предметной области и корректное оперирование ее сущностями (электронный документооборот);Взаимодействие с сотрудниками других филиалов (постановщики задач / тестировщики);Участие в оценке предстоящих задач. ,Полная занятость,От 1 года до 3 лет,,,Тeam Foundation Server,2020-12-25T14:41:16+0300,"Требования: Образование высшее в области ИТ;Опыт работы от 1 года;Хороший уровень владения языком C#;Желателен опыт разработки MVVM приложений по технологии WPF;Владение и использование .NET 4.5, LINQ, ООП, SQL;Использование существующих оптимальных решений типовых задач, навыки самостоятельного поиска информации;Умение придерживаться стандартному стилю оформления кода, аккуратность (в том числе и при разработке пользовательских интерфейсов);Умение писать качественный, сопровождаемый код, разбираться в чужом коде и модифицировать его без негативных последствий;Желателен опыт командной разработки и работы с Team Foundation Server;Дополнительным преимуществом будет опыт написания процедур на PL\SQL (Oracle), навыки настройки IIS сервера, знание ASP .NET MVC. ",Полный день,WPF|C#|LINQ|SQL|ORACLE|ASP.NET|Oracle Pl/SQL|ООП|Тeam Foundation Server|,"Условия: Оформление в соответствии с Трудовым кодексом РФ;Полный социальный пакет;Обучение за счет компании, тренинги; Гибкая система премирования; Перспектива карьерного роста; График работы 5/2.  <em>*Указанные сведения не являются официальным предложением заключить трудовой договор, а уведомляют о создании внешнего кадрового резерва по данному направлению.</em>"
864,,РобоФинанс,  ,,Полная занятость,От 1 года до 3 лет,,100000,1С: Предприятие 8,2021-01-09T08:51:43+0300,,Удаленная работа,1С программирование|1С: Предприятие 8|,
865,,РТК-Сервис,,Обязанности: комплектация и подготовка оборудования к выдаче бригадам;прием демонтированного оборудования базовых станций от бригад;упаковка демонтированного оборудования по требованиям заказчика и подготовка к отгрузке на склад заказчика;печать и выдача бригадам исполнительной документации для выполнения работ;комплектация и выдача расходных материалов бригадам для выполнения работ;ведение отчетной и текущей документации. ,Полная занятость,Нет опыта,,35000,Расстановка приоритетов,2020-12-17T11:45:58+0300,Обязанности: комплектация и подготовка оборудования к выдаче бригадам;прием демонтированного оборудования базовых станций от бригад;упаковка демонтированного оборудования по требованиям заказчика и подготовка к отгрузке на склад заказчика;печать и выдача бригадам исполнительной документации для выполнения работ;комплектация и выдача расходных материалов бригадам для выполнения работ;ведение отчетной и текущей документации. ,Полный день,Складской Учет|Управление отношениями с клиентами|Ориентация на результат|Офисная техника|Расстановка приоритетов|,
866,,StorUp,,Обязанности: Онлайн продажи товаров: преимущественно косметика топ брендовСамостоятельный поиск и привлечение новых клиентовОформление заказов для клиентов на сайтеПродажи клиентам в личном интернет-магазине ,Частичная занятость,Нет опыта,,,Активные продажи,2020-12-08T16:33:19+0300,"Требования: Наличие смартфона, доступ в интернетЖелание заниматься онлайн-продажамиНаличие приложения WhatsappСвободное время ",Удаленная работа,Поиск и привлечение клиентов|Традиционная розница|Современная розница|Прямые продажи|Социальные сети|Консультативные продажи|Продажи через интернет|Активные продажи|,"Условия: Не сетевой бизнес (не МЛМ), без рисков и вложений.Работа в социальных сетях и мессенджерахГибкий графикБесплатное обучение и выделенный менеджер поддержкиСдельная оплата (без оклада): % от продажСотрудничаем с самозанятыми и ИП  "
867,,Mercury Development,,,Полная занятость,От 1 года до 3 лет,,,Git,2021-01-08T15:41:43+0300,,Гибкий график,Objective-C|iOS|Android|Java|Git|,"Наши условия Заработная плата, адекватная знаниям и опытуОформление по ТК РФСоциальный пакет и ДМСДружелюбные, опытные коллеги и заботливое начальствоКомпенсация спортаСубсидирование профильных курсов и английского языкаГибкий график, главный принцип – работать с душой и пользой 40 часов в неделю."
868,,Атос АйТи Солюшенс энд Сервисез,,,Полная занятость,От 1 года до 3 лет,,,SAP Fiori,2020-12-25T11:41:28+0300,,Удаленная работа,ABAP|WF|SAP UI5|SAP Fiori|,
869,Краснодар,Yota,,,Полная занятость,От 3 до 6 лет,,,Поиск и привлечение клиентов,2020-12-22T00:54:39+0300,,Удаленная работа,Развитие продаж|B2B Продажи|Управление продажами|Холодные продажи|Поиск и привлечение клиентов|,
870,,БрэндМэйкер.ру,"ООО БрэндМэйкер.ру — Новосибирский филиал международной компании BrandMaker GmbH (Германия), производящей и продвигающей на рынок одноименный программный продукт - BrandMaker. В настоящий момент продукт занимает одно из лидирующих мест в Европе в классе MRM (Marketing Resource Management) систем, согласно «Gartner Magic quadrant for marketing resource management». Более чем 300 предприятий с более чем 300 000 пользователей в 86 странах используют решения BrandMaker в своих коммуникациях и маркетинговых отделах. Среди клиентов числятся такие компании, как Audi, Volvo, HP, Huawei, Bayer, Commerzbank, Zeiss, Ikea, а также многие другие. Офисы компании расположены в Германии, России, Болгарии, США, Польше, Великобритании, отделы разработки находятся в трех странах — Германии, России и Болгарии. Компания расширяет свою деятельность на мировом рынке, поэтому необходимо значительно расширить и улучшить функциональность нашего продукта. В связи с этим, мы ищем в наш коллектив дополнительно 18 специалистов. Приходите к нам и приводите своих друзей и знакомых, если вы считаете их достойными кандидатами, и после их успешного прохождения испытательного срока, вы получите бонус в размере 120 тыс. руб. за каждого. ",,Полная занятость,Более 6 лет,,200000,JavaScript,2020-12-23T15:24:23+0300,"Требования: Обязательны знания: Core Java SEструктуры данных - массивы‚ деревья‚ хештаблицы‚ спискибазы данных - sql‚ транзакцииJPA, JAX-RS Будет плюсом: опыт работы с FrontendHTML, Javascript, CSSзнание английского языка на уровне ведения деловой переписки   ",Удаленная работа,Английский язык - В1 - средний|Java SE|SQL|HTML|JavaScript|,"Удаленная работа. В современных условиях удаленная работа становится неизбежной реальностью. Мы готовы рассматривать разработчиков на удаленной работе, но только в качестве штатных сотрудников нашей компании, т.е. при условии официального трудоустройства. Имидж нашей компании очень важен для нас, поэтому сотрудничества с фрилансерами мы избегаем.   "
871,,"МАГНИТ, Розничная сеть",,"Обязанности: предоставление разовой отчетность сотрудникам компании и другим заинтересованным лицам;подготовка отчётности по запросу от государственных органов в соответствии с поступившим заданием; анализ поступающих запросов на формирование разовой бизнес-критичной аналитической и управленческой отчётности, выявление закономерности в запрошенной информации, подготовка разовой выгрузки данных или готовой отчётности.обеспечение требуемого уровня сервиса предоставления отчетности. ",Полная занятость,От 1 года до 3 лет,40000,,Специалист по сопровождению отчетности SQL,2020-12-15T09:45:44+0300,"Требования: высшее образование (прикладная информатика, математика, системный анализ);уверенный пользователь Excel, SQL;коммуникабельность, стрессоустойчивость, умение работать в режиме многозадачности; ",Полный день,,Условия: 
872,,РН-БашНИПИнефть,Привет! Мы команда ,,Полная занятость,От 3 до 6 лет,,,jQuery,2021-01-10T16:38:24+0300,,Полный день,JavaScript|CSS3|HTML5|Git|jQuery|,"Что предлагаем? Интересные проекты с возможностью прокачаться в разных направлениях: еще шире изучить JS, либо стать full-stack-разработчиком или тимлидом;Белоснежные условия - оформление по ТК РФ, белая зарплата, отпускные и больничный; премии и бонусы, расширенный соц. пакет; а также стабильность и уверенность в завтрашнем дне (если ты понимаешь о чем мы);Удаленный формат работы - не нужно тратить время и силы, чтобы добраться до офиса! Рассмотрим твое резюме, даже если ты находишься на Сахалине;Гибкий график работы, который позволяет выспаться;Регулярные корпоративы (онлайн и оффлайн), бесплатное обучение, участие в профильных конференциях. Рассмотрим всех кандидатов. Особое предпочтение отдаём резюме с сопроводительными письмами и ссылками на код или живые проекты. Пиши о своем релевантном опыте и ожиданиях.        "
873,,"МАГНИТ, Розничная сеть",,,Полная занятость,От 1 года до 3 лет,,,1С: Зарплата и управление персоналом,2020-12-09T08:49:40+0300,: Опыт формирование технический заданий на автоматизацию;Опыт в проведении коммуникаций с бизнес-заказчиками;Опыт в проведении системного анализа (накладывать бизнес-требования на архитектуру системы );Опыт в подготовке нормативно-справочной информации;Опыт проведения тестирований ПО;Знание основ стандартов описания бизнес-процессов;Умение строить бизнес-процессы/диаграммы в Visio в той нотации;Знание одной или нескольких типовых архитектур СУБД 1С (желательно на уровне конфигурации).  ,Удаленная работа,MS Visio|Оптимизация бизнес-процессов|Моделирование бизнес процессов|1С: Предприятие 8|Бизнес-моделирование|1С: Зарплата и управление персоналом|,
874,Krasnodar,app smart GmbH,"We are a high-performance company based in Wiesbaden, Germany that specializes in IT solutions in the food delivery and catering industry. We are active in business in all German-speaking countries, but at the same time globally networked with a development team, located in an office in Krasnodar, Russia. In order to continue the successful development of our innovative startup, we are looking for an experienced Management Assistant to help with daily routine and recruiting people. ",,Полная занятость,От 1 года до 3 лет,,,Office Administration,2021-01-09T15:44:52+0300,,Полный день,Английский язык|Team management|Business English|IT Recruitment|Teambuilding|Management Reporting|Organization Skills|Data Analysis|Communication skills|Performance Management|Office Administration|,
875,,ЛАНТЕР (ГК ЛАНИТ),"Сфера деятельности компании «ЛАНТЕР» - поставка POS-терминалов, создание интеграционных платежных решений для систем самообслуживания (паркоматов, киосков самообслуживания), создание программных продуктов и решений для эквайринга. ","Обязанности: Проведение регламентных работ;Устранение неисправностей и сбоев;Замена неисправных узлов и механизмов;Замена и пополнение расходных материалов;Консультирование пользователей;Очистка оборудования;Осмотр оборудования и проведение предупредительных мероприятий (ремонтов);Проведения пуско-наладочных работ на новых объектах;Отчитываться о выполненных заданиях, работах;Выполнять иные поручения руководителя службы ремонта и эксплуатации, в рамках действующей должностной инструкции. ",Полная занятость,От 3 до 6 лет,,,Инженер службы эксплуатации,2020-12-31T12:31:32+0300,"Требования: Пунктуальность, исполнительность, ответственность.Знание компьютерной техники и системного программного обеспечения на уровне продвинутого пользователя;Умение работать с измерительными приборами, электроинструментом, паяльником, производить ремонт электронной техники на уровне элементной базы.Высшее техническое образование; ",Полный день,,"Условия:  Официальное трудоустройство, согласно ТК РФ;Социальный пакет;Компенсация сотовой связи;Сменный график работы;Стабильная заработная плата;Коллектив молодых профессионалов;Работа вне офиса."
876,,MST,,,Полная занятость,От 3 до 6 лет,,,JSONModel,2020-12-29T09:15:09+0300,,Удаленная работа,Objective-C|Git|iOS|SWIFT|Google Analytics|Crashalytics|CoreData|DispatchQueue|JSONModel|,
877,Краснодар,Три-З,Мы – команда профессионалов 3Z Офтальмология. Являемся крупнейшей сетью офтальмологических центров в России. Более 17 лет мы оказываем высококвалифицированную помощь пациентам. ,,Полная занятость,От 3 до 6 лет,,,ERP-системы на базе 1С,2020-12-29T13:47:33+0300,,Полный день,1С: Предприятие 8|1С программирование|MS SQL|Работа в команде|1С: Склад|ERP-системы на базе 1С|,
878,Краснодар,SkyTelecom,"Требуемый опыт работы: 1–3 года Полная занятость, полный день <em>","Обязанности:</em> Устранение аварий на СПД; Монтаж/демонтаж/замена активного и пассивного оборудования на СПД; Выполнение плановых, регламентных работ и технического обслуживания оборудования СПД; Проведение обследований мест установки клиентского радиооборудования с целью определения технической возможности подключения; Устранение неисправностей оборудования; Проведение профилактических работ в соответствии с сезонными графиками обслуживания сетевого оборудования; Монтаж муфт опт. кабеля любой сложности; Монтаж опт. кроссов любой сложности; Проведения измерений на ВОЛС; Протяжка ВОЛС по телефонной канализации;   <em>",Полная занятость,От 1 года до 3 лет,45000,35000,Контроль оформления документов,2021-01-09T08:45:56+0300,Требования:</em> Опыт работы - от года на аналогичной должности;   ,Полный день,Работа в команде|Монтаж оборудования|Грамотная речь|Техническое обслуживание|Контроль оформления документов|,<em>Условия:</em> Работа в бурно развивающейся телекоммуникационной компании; График работы: пятидневная рабочая неделя; Стабильная заработная плата; Социальные гарантии; Корпоративное обучение; Насыщенная корпоративная жизнь; Доброжелательные и открытые взаимоотношения в коллективе; Профессиональный и карьерный рост.
879,Краснодар,DataArt,"О работе Наш клиент — конгломерат телекоммуникационных компаний. Его специалисты создают инструменты для тестирования производительности новых решений. Этими инструментами пользуются сервисные инженеры и испытатели при оценке качества сотовых сетей, проводной связи и пр. Создается полный цикл решений: от программных (разворачиваются на инфраструктуре заказчика) до аппаратных. Тестирование позволяет построить топологию сети клиента, оценить ее по разным параметрам. Требования пользователей к функционалу решений растут, программное обеспечение, которое создает наш клиент, эволюционирует. Мы помогаем ему разрабатывать инфраструктурные проекты. Среди них — десктопное приложение, которое позволяет взаимодействовать с пользователями через GUI, способно выступать в роли агента или сервиса на удаленной системе. Другой проект — приложение для управления агентами: конфигурирование функций, сбор данных, координирование работы агентов. Требования Опыт разработки мобильных приложений не менее 3-х лет.Опыт разработки приложений с использованием Android SDK.Опыт работы с MVP архитектурой.Хорошее знание RxJava, Firebase.Опыт работы с ADB.Знание ООП и структур данных.Знание технологий разработки web services (в частности, REST APIs).Разговорный английский. Будет плюсом iOS App development (swift), thorough knowledge of iOS SDK.Наличие опубликованных Android-приложений (Android Market).Знание других языков программирования: Python, JavaScript, Shell.Знание C/C++.Опыт разработки с использованием Android NDK. ",,Полная занятость,От 3 до 6 лет,,,"Android Developer, Communications Services",2020-12-25T18:40:55+0300,"О работе Наш клиент — конгломерат телекоммуникационных компаний. Его специалисты создают инструменты для тестирования производительности новых решений. Этими инструментами пользуются сервисные инженеры и испытатели при оценке качества сотовых сетей, проводной связи и пр. Создается полный цикл решений: от программных (разворачиваются на инфраструктуре заказчика) до аппаратных. Тестирование позволяет построить топологию сети клиента, оценить ее по разным параметрам. Требования пользователей к функционалу решений растут, программное обеспечение, которое создает наш клиент, эволюционирует. Мы помогаем ему разрабатывать инфраструктурные проекты. Среди них — десктопное приложение, которое позволяет взаимодействовать с пользователями через GUI, способно выступать в роли агента или сервиса на удаленной системе. Другой проект — приложение для управления агентами: конфигурирование функций, сбор данных, координирование работы агентов. Требования Опыт разработки мобильных приложений не менее 3-х лет.Опыт разработки приложений с использованием Android SDK.Опыт работы с MVP архитектурой.Хорошее знание RxJava, Firebase.Опыт работы с ADB.Знание ООП и структур данных.Знание технологий разработки web services (в частности, REST APIs).Разговорный английский. Будет плюсом iOS App development (swift), thorough knowledge of iOS SDK.Наличие опубликованных Android-приложений (Android Market).Знание других языков программирования: Python, JavaScript, Shell.Знание C/C++.Опыт разработки с использованием Android NDK. ",Гибкий график,,
