,city,company_name,description,duty,employment,experience,max_salary,min_salary,name,published_date,requirements,schedule,skills,terms
995,Екатеринбург,Targem Games,<em>Мы ищем дизайнера интерфейсов на один из наших проектов - Crossout.</em> <em>Вы будете заниматься отрисовкой новых и улучшением существующих интерфейсов.</em> ,,Полная занятость,От 1 года до 3 лет,,,Художник,2020-12-10T16:32:43+0300,,Полный день,Adobe Photoshop|Графический дизайн|Adobe Illustrator|Дизайн|3ds Max|UI|Художник|,
996,Екатеринбург,Абак-Пресс,,Обязанности: <em>Проведение комплекса мероприятий по продвижению товарных листингов региональных поддоменов в поисковых системах</em><em>Сбор и анализ статистики Яндекс.Метрики и Google Analytics</em><em>Анализ трендов и конкурентной среды</em> ,Полная занятость,От 1 года до 3 лет,,,Google Docs,2020-12-25T12:18:08+0300,Требования: <em>Обязательно:</em> <em>Положительный опыт продвижения сайтов</em><em>Опыт внутренней оптимизации сайтов</em><em>Понимание принципов работы сайта</em><em>Готовность обучаться и быстро адаптироваться к специфике портала</em><em>Грамотная письменная и устная речь</em> <em>Желательно:</em> <em>Составление семантического ядра</em><em>Опыт работы в крупном агентстве</em><em>Опыт работы с несколькими CMS</em><em>Понимание принципов юзабилити </em><em>Опыт составления аудита сайта с рекомендациями</em><em>Умение формировать ТЗ программистам</em><em>Анализ поведенческих факторов и улучшение конверсии сайта</em> ,Полный день,Google Analytics|Поисковая оптимизация сайтов|Статистический анализ|Поисковые системы|Google Docs|,"Условия: <em>возможность работать в команде крупной стабильной компании,</em><em>нормированный рабочий день: 5 дневная рабочая неделя 9.00-18.00,</em><em>возможности карьерного и профессионального роста,</em><em>возможность обучаться и самосовершенствоваться,</em><em>работать в комфортном офисе в центре города,</em><em>соц. пакет согласно ТК РФ.</em>"
997,Екатеринбург,Франчайзинговая розничная сеть Галамарт,,,Полная занятость,От 1 года до 3 лет,,85000,Консультирование,2021-01-10T08:54:41+0300,"Требования: опыт работы от 1,5 лет;наличие высшего образования желательно, но не обязательно;опыт составления статистических отчетов, как в составе команды, так и самостоятельно;опыт проведения мониторинга, настройки и обслуживания существующих инструментов веб-аналитики;опыт подготовки отчетов и рекомендаций для дизайна, разработки;продвижение с точки зрения веб-аналитики. ",Полный день,Проектирование пользовательских интерфейсов|Разработка технических заданий|Статистика|Статистический анализ|Мониторинг цен|WEB аналитика|Консультирование|,"Условия: дружная команда и интересные задачи;официальное оформление согласно ТК РФ;стабильная заработная плата от 85 000 руб. (итоговые суммы обсуждаются по результатам собеседования);место работы: улица Розы Люксембург, (БЦ &quot;Онегин&quot;);активный, молодой, позитивный коллектив;шутки и свободное общение приветствуется;индивидуальная стратегии роста для каждого сотрудника с возможностью увеличения з/п."
998,Екатеринбург,Шуховцев Дмитрий Алексеевич,Компания ,"Обязанности:  Назначать и проводить встречи (знакомство, выявление потребности, проведение презентаций);  Разрабатывать коммерческие предложения и доводить их до заключения договора;  Разрабатывать презентации под клиентов;  Контролировать своевременность оплат;  Сопровождать текущих клиентов (допродажи, поддержание контактов);  Участвовать в организации и проведении: очных и онлайн мероприятий (семинары, выставки, круглые столы)  ",Полная занятость,Нет опыта,,80000,Сопровождение клиентов,2020-12-09T13:29:51+0300,"Требования:  Желание и готовность учиться, развиваться и зарабатывать в сфере продаж;  Хорошие коммуникативные навыки;  Готовность к командировкам.  ",Полный день,Активные продажи|Клиентоориентированность|Сопровождение клиентов|,"Условия: На период обучения предоставляется оклад 40 000 руб. после обучения заработная плата от 80 000 руб (оклад 40 000 руб.+ премия с продаж);Официальное трудоустройство,соц.пакет;Возможность карьерного роста;Оплачиваемые командировки в Москву;Обучение в формате наставничества;Интересные задачи."
999,Екатеринбург,Targem Games,Компания ,,Полная занятость,От 1 года до 3 лет,,,Художник по интерфейсам,2020-12-08T13:03:46+0300,,Полный день,,
1000,,Первый Мебельный,,"Обязанности: Консультирование пользователей по возможностям прикладных решений «1С:Управление торговлей, редакция 11» и «1С:Бухгалтерия предприятия, редакция 3»Доработка функционала 1С под требования компании, разработка отчетов, обработок;Анализ бизнес-требований, проектирование, доработка конфигураций на базе УТ 11.1, Бухгалтерия;Разработка дополнительной функциональности для прикладного решения «1С: управление торговлей, редакция 11» ",Полная занятость,От 3 до 6 лет,,,MS SQL Server,2021-01-04T09:54:27+0300,"Обязанности: Консультирование пользователей по возможностям прикладных решений «1С:Управление торговлей, редакция 11» и «1С:Бухгалтерия предприятия, редакция 3»Доработка функционала 1С под требования компании, разработка отчетов, обработок;Анализ бизнес-требований, проектирование, доработка конфигураций на базе УТ 11.1, Бухгалтерия;Разработка дополнительной функциональности для прикладного решения «1С: управление торговлей, редакция 11» ",Удаленная работа,1С программирование|1С: Управление Торговлей|1С: Комплексная автоматизация|1С: Торговля и склад|1С: Бухгалтерия и склад|AXELOT|БП 3.0|MS SQL Server|,"Условия: Работа в команде опытных программистовОплата почасовая по чистым затраченным часамСтавка 600 руб в час первые 2 недели, далее до 900 руб в час,Оплата первых 2 недель работы может быть переоценена в большую сторону при хороших показателях"
1001,Екатеринбург,"ВЕСТА, Логистическая компания",Работа на проекте Gruza.net – портал для поиска перевозчиков и клиентов. Поиск груза и загрузок. Портал пока находится в режиме «обкатки» по собственным перевозкам с перспективой выхода на внутрироссийский рынок Есть действующий портал + мобильные приложения на iOS и Android. ,Обязанности: Написание задачНаписание REST API методовКод-ревьюДекомпозиция задач ,Полная занятость,От 1 года до 3 лет,,,vau.js,2020-12-28T09:08:17+0300,"Требования: Образование: высшее техническоеУверенное знание Python 3, Flask, SQLAlchemy;Опыт работы с базами данных: SQL (MsSQL, PostgreSQL, MySQL, IBM DB2 и т.д.), NoSQL (MongoDB)Уверенное знание принципов ООП и основных паттернов проектированияХороший уровень JavaScript (ES5, ES6+), HTML, BootstrapЗнание одного из JS фреймворка - желательно vue.jsПодтвержденный опыт коммерческой разработкиОпыт работы с системами контроля версий (Git, Gitlab)Опыт работы с REST API, понимание стандарта OpenAPI, SwaggerОпыт проведения code reviewОпыт командной разработки, способность разбираться в чужом коде ",Удаленная работа,Python|MySQL|MongoDB|Docker|Unix|vau.js|,"Условия: Интересная работа в крупной, международной логистической компании в команде профессионаловКонкурентоспособная заработная плата (обсуждается индивидуально)Оформление и социальные гарантии по ТК РФ"
1002,Екатеринбург,Уральский приборостроительный завод,"АО «Уральский приборостроительный завод» - одно из уникальных и ведущих предприятий России по изготовлению и ремонту сложнейших гироскопических приборов и оборудования авиационного назначения, применяемого в навигационных и пилотажных системах, а также контрольно-поверочного оборудования, разработке и серийному производству медицинской техники. Приглашаем в нашу успешную команду с","Обязанности: обеспечивать защиту информации в от иностранных технических разведок и от ее утечки по техническим каналам;разрабатывать нормативно-технические документы по противодействию иностранным техническим разведкам на предприятииотслеживать приказы, указания вышестоящих органов по защите информации и руководствоваться другими руководящими документами в области защиты информации; ",Полная занятость,От 1 года до 3 лет,,40000,Точность и внимательность к деталям,2020-12-30T07:06:33+0300,"Требования: Знание основных законодательных и правовымых актамов в области защиты информации, в том числе, в области обеспечения безопасности персональных данных и обеспечения безопасности информации в ключевых системах информационной инфраструктуры и перспективы их дальнейшей разработки: -Знание положения о государственной системе защиты информации в Российской Федерации от иностранных технических разведок и от ее утечки по техническим каналам; -Знание нормативно-технической документации по противодействию иностранным техническим разведкам;Высшее образованиеОпыт работы от 3 лет ",Полный день,Точность и внимательность к деталям|,"Условия: работа на крупном стабильном производственном предприятии;официальное трудоустройство, социальные гарантии;район работы: вблизи г. Арамиль (доставка служебным транспортом);удобный график работы: 5/2 с 07:45 до 16:15;частичная оплата детских садов, предусмотрены льготы;на предприятии имеется столовая, здравпункт, база отдыха «Салют»;корпоративные мероприятия.Заработная плата от 40 000 руб"
1003,Екатеринбург,Спарго Технологии,,"Обязанности: анализ требований заказчика, обсуждение и согласование технических заданий;написание технических заданий на доработку приложений;анализ инцидентов при работе с ПО, локализация ошибок ПО;постановка задач на разработку, контроль реализации, сдача работ заказчику. ",Полная занятость,От 1 года до 3 лет,,,ООП,2020-12-25T11:19:07+0300,Требования: знание SQL (SQL Server 2012 и выше);знание теории ООП;опыт написания ТЗ для систем;понимание жизненного цикла ПО; ,Полный день,MS SQL Server|MS SQL|Разработка технических заданий|.NET Framework|ООП|,"Условия: работа в IT компании, входящей в состав крупного российского холдинга ПРОТЕК;график работы: с 9.30 до 18.00 ч., 5/2; (есть возможность менять график);работа удаленно (посещение офиса при необходимости);полное соблюдение ТК, официальное оформление с первого дня;«Белая» заработная плата;лояльное руководство;дружная команда разработчиков;заработная плата определяется по итогам собеседования с руководителем"
1004,,РТ МИС,"<em>«РТ МИС» - ведущая IT-компания по цифровизации здравоохранения страны! Разработанные нами решения облегчают работу большинству врачей в нашей стране. Мы ищем профессионалов, способных мыслить глобально и создавать тренды. У тебя есть шанс вписать свое имя в историю цифровизации здравоохранения страны! Компания занимается разработкой, внедрением и эксплуатацией региональных медицинских информационных систем.</em> <br /><em>В распределенную команду мы ищем middle-инженера для администрирования представленных систем.</em><br />У нас на поддержке более 30 крупных инсталляций в различных регионах, примерный объем каждой из которых около 20-30 ВМ.<br />Размещение систем осуществляем либо в облаке РТК (VmWare, ЦОДы по всей стране), либо в региональные ЦОДах Заказчиков (VmWare, HyperV, KVM, OpenStack и другие). ",,Полная занятость,От 1 года до 3 лет,,,K8S,2021-01-05T10:55:39+0300,,Полный день,Zabbix|CentOS|Linux|Java|Администрирование серверов Linux|Docker|K8S|,
1005,,МТС,&quot;МТС Информационные технологии&quot; - дочерняя компания ПАО &quot;МТС&quot; находится в поисках Тест-аналитика,"Присоединившись к нам, в Ваши обязанности будет входить: анализ требований, технической документации, тестового покрытия;контроль полноты покрытия требований;Дизайн тестов для автоматизации с использованием языка Gherkin;активное взаимодействие с бизнес аналитиками, разработчиками, архитекторами и руководителями проектов;валидация автотестов.   ",Полная занятость,От 1 года до 3 лет,,,Тест-аналитик (САТИМ),2020-12-09T17:03:39+0300,". Сфера работы МТС ИТ довольно широка: от создания классического CRM для операторов связи до применения подходов big data, внедрения machine learning, концепции IoT и облачных вычислений. МТС ИТ разрабатывает и поддерживает решения в области автоматизации сложных бизнес-процессов с большим, географически распределённым, количеством участников и высокими требованиями к надёжности и производительности. МТС ИТ является одним из драйверов преобразования МТС в ИТ компанию.   ",Полный день,,"Какие условия? стабильная белая заработная плата, премии;скучно не будет - множество интересных и сложных проектов;саморазвитие - мы сделали обучение доступным. Вы можете проходить тренинги очно, дистанционно, в Корпоративном университете, у провайдеров, у наставников;развитие в компании - Вы сами выбираете: стать экспертом или руководителем;чемпионат по программированию – соревнуемся не только в спорте;здоровье своих сотрудников - ДМС со стоматологией, страхование жизни, страхование при поездках за рубеж;спорт - корпоративные соревнования по футболу, баскетболу и волейболу, различные спорт-программы или компенсация вашего фитнес - абонемента;хороший отдых - отпуск 28 календарных дней + 3 календарных дня дополнительно ежегодно, а также различные скидки на путешествия от наших партнеров;возможности раскрыть талант - мы поддерживаем хобби сотрудников, у нас есть корпоративный театр и кукольный театр;социальную ответственность - мы помогаем детям из детских домов, обучаем пенсионеров безопасному поведению в сети, сдаем кровь, очищаем парки от мусора на волонтерских субботниках и многое другое."
1006,,Afterlogic Rus,Компания Afterlogic открывает региональный офис в Екатеринбурге. Мы ищем тимлида/техлида с техническим опытом и знанием английского языка. ,,Полная занятость,От 1 года до 3 лет,180000,120000,Техлид / Тимлид,2020-12-24T14:35:40+0300,"Требования: Middle/Senior уровень в таких технологиях, как PHP и/или Node.js и/или фреймворки Javascript для front-end;Опыт руководства небольшими коллективами разработчиков;Опыт общения с клиентами, ведение проектов клиента;Свободный разговорный, письменный английский. ",Полный день,,"Условия: Full-time занятость;Первое время удаленная работа, позже - выход в офис;Оформление по ТК;Соцпакет;Зарплата 120-180 тыс. рублей/месяц, по результатам собеседования. "
1007,,Zoon.ru,"Привет!<br />Мы – ZOON, крупнейший рекомендательный сервис в России и СНГ, с помощью которого владельцы бизнеса управляют маркетингом из единого личного кабинета. По рейтингу, отзывам и ценам у нас выбирают салоны красоты, медцентры, рестораны, автосервисы, фитнес-клубы и другие организации. Наша команда ищет внимательного человека, который будет сопровождать уже действующих клиентов компании по вопросам нашего продукта.<br />Главная задача - выстраивать с ними долгосрочные отношения. <br />",,Полная занятость,От 1 года до 3 лет,,60000,Ведение клиентской базы,2021-01-03T16:34:32+0300,,Удаленная работа,B2B Продажи|Телефонные переговоры|Клиентоориентированность|Развитие продаж|Грамотная речь|Сопровождение клиентов|Аналитика|Ведение клиентской базы|,
1008,,NAUMEN,,,Полная занятость,От 3 до 6 лет,,,Spring Framework,2020-12-03T16:40:16+0300,,Удаленная работа,Git|Python|Java|PostgreSQL|Spring Framework|,
1009,Екатеринбург,InfiNet Wireless,,,Полная занятость,От 3 до 6 лет,,,проектирование архитектуры системы,2020-12-11T07:27:06+0300,,Гибкий график,"GIT, SVN, CVS,|HTTP, SNMP, NAT|L2-коммутации, динамической маршрутизации, QoS|Unix,Linux, RTOS ,RTEMS, VxWorks|ПО на C/C++|разработка ПО верхнего уровня для устройств беспроводного широкополосного доступа|проектирование архитектуры системы|",
1010,Екатеринбург,NAUMEN,,,Полная занятость,Нет опыта,,,Zabbix,2021-01-08T18:43:09+0300,,Полный день,Linux|Nginx|Git|Bash|Разработка нового продукта|Администрирование серверов Linux|Python|IPTables|Jenkins|Redmine|Zabbix|,
1011,Екатеринбург,Спарго Технологии,,"Обязанности: выполнение доработок системы F3Tail (программа автоматизации для аптек и других сегментов бизнеса) в рамках согласованных руководителем проекта, задач;Анализ и трудооценка задач, согласованных ТЗ на доработку системы в рамках проекта;сдача работ внутреннему заказчику; ",Полная занятость,От 1 года до 3 лет,,,.NET,2020-12-25T11:19:36+0300,Требования: SQL (MS SQL Server);.NET;C#;XML. ,Удаленная работа,MS SQL Server|MS SQL|C#|.NET|,"Условия: работа в IT компании, входящей в состав крупного российского холдинга ПРОТЕК;график работы: с 9.30 до 18.00 ч., 5/2; (есть возможность менять график);работа удаленно (посещение офиса при необходимости);полное соблюдение ТК, официальное оформление с первого дня;«Белая» заработная плата;лояльное руководство;дружная команда разработчиков;заработная плата определяется по итогам собеседования с руководителем"
1012,Екатеринбург,Ceramic3d,,,Полная занятость,От 1 года до 3 лет,80000,50000,Английский язык,2021-01-07T17:38:05+0300,"Требования Высшее образованиеУспешный опыт продаж ВЭД (экспорт)Свободное владение итальянским языком, опыт в деловой переписке и знание грамматики. Желательно знание английского как второго языка. <br />",Полный день,ВЭД|Деловая переписка|Работа в команде|Активные продажи|Деловая коммуникация|Телефонные переговоры|Навыки продаж|Развитие продаж|Итальянский язык|Английский язык|,
1013,,Точка,"Ищем амбициозного питониста, который любит вызовы и готов покорять сложный сервис. Каждый день интернет-банком Точки пользуются сотни тысяч предпринимателей: они выставляют счета, переводят деньги контрагентам, выплачивают зарплату своим сотрудникам, и любые сбои становятся критичными. Тебе предстоит охранять бесперебойность бизнеса наших клиентов и совершенствовать основной продукт Точки. ",,Полная занятость,От 1 года до 3 лет,250000,,Python разработчик,2020-12-23T14:45:50+0300,,Гибкий график,,
1014,,ОТР,"Компания ОТР 2000 («Организационно-Технологические Решения 2000») уже 20 лет реализует масштабные проекты разработки, внедрения и сопровождения ПО в сфере системной интеграции, а еще оказывает услуги управленческого и ИТ-консалтинга. Наши проекты - это долгосрочные социально-значимые программы сотрудничества с крупнейшими банками, федеральными ведомствами и коммерческими организациями. Мы создаем будущее, пронизывая технологиями процессы взаимодействия между людьми и организациями. ОТР растет количественно и качественно: новые вызовы требуют свежего взгляда, и потому мы будем рады принять в свои ряды тех, кто стремится к лидерству и готов менять среду вокруг себя. Мы ищем на один из наших внутренних проектов мы ищем Ведущего технического консультанта. ","В Ваши обязанности будет входить: Поддержка промышленных и тестовых сред на базе сервера приложений Jetty и СУБД Oracle/PostgreSQL ;Установка &quot;с нуля&quot;, клонирование, настройка вышеуказанных продуктов;Участие в аварийно-восстановительных работах;Обработка обращений, переданных 1 линией поддержки;Установка обновлений, администрирование, изменение конфигурации базисного ПО;Обеспечение стабильности работы сервисов, анализ и оптимизация производительности баз данных и серверов приложений;Ведение инженерной документации по ИТ системам;Подготовка технических предложений по продуктам ",Полная занятость,От 1 года до 3 лет,,,СУБД Postgres,2020-12-18T12:32:09+0300,,Удаленная работа,Linux|PostgreSQL|Администрирование серверов Linux|База данных: Oracle|ORACLE|СУБД|SQL|СУБД Postgres|,
1015,Екатеринбург,Прософт-Системы,Инженерная компания ,,Полная занятость,От 3 до 6 лет,,,Менеджер по закупкам,2020-12-09T09:23:23+0300,"Требования к кандидату: высшее техническое образование. Желательные специальности: электроника, радиотехника, электротехника, АСУ;опыт работы в должности - от 3 лет;обязательный опыт в сфере закупок - промышленные группы товаров, электротехника, ИТ-оборудование;опыт поиска технически сложных товаров, анализ требований, подбор аналогов - обязательно;знания договорного документооборота, логистики, ценообразования, бухгалтерского оформления закупок;работа с ценовыми предложениями и сроками поставок: переговоры, мониторинг;активная жизненная позиция;внимание к деталям;коммуникативные навыки: грамотная, развитая устная и письменная речь, умение выстраивать отношения, договариваться. ",Полный день,,"Мы предлагаем: заработная плата: оклад + премии. Стартовые условия обсуждаются, с учетом квалификации, опыта работы. Перспектива роста заработной платы по мере роста квалификации;соцпакет: добровольное медицинское страхование, компенсации спортивного абонемента;трудовые отношения в полном соответствии с ТК РФ."
1016,Екатеринбург,Tele2,,,Полная занятость,От 3 до 6 лет,,,Менеджер по продуктам корпоративного сегмента,2020-12-28T06:47:50+0300,,Полный день,,
1017,Екатеринбург,ИскраУралТел,"Вначале два слова о нашей компании. АО «ИскраУралТЕЛ» - известная российская компания, входящая в группу компаний ИскраТЕЛ с головным предприятием в Словении (подробности - на нашем сайте. Сфера нашей деятельности – разработка и внедрение продуктов и решений для операторов связи, а также различных ведомств (МЧС, МВД, МинОбороны, РЖД и ряд других). Одним из стратегически важных направлений нашей работы в настоящее время является реализация проектов известных под общим названием «Безопасный Город» и «Умный Город» (Safe/Smart City). Если в двух словах, то это реально большие комплексные проекты, цель которых сделать наши города более комфортными и безопасными, автоматизировав многие технологические, административные и информационные процессы, определяющие жизнь современного города. Для участия в разработке различных модулей по данным направлениям нам нужен опытный java backend-разработчик, а еще лучше fullstack-разработчик, имеющий также опыт работы с frontend-технологиями.. ",,Полная занятость,От 3 до 6 лет,,,Тестирование,2020-12-11T13:27:17+0300,,Полный день,Java|Spring Framework|Design Patterns|ООП|Разработка ПО|Проектирование|Тестирование|,"Условия работы у нас: Официальное трудоустройство, согласно ТК РФ.Современный комфортный офис (Пионерский поселок, около ДК-Урал)Заработная плата/премии – по итогам собеседования, далее - в зависимости от продуктивности вашей работыВозможность гибкого графика работыБесплатное медицинское обслуживание (после испытательного срока) "
1018,Екатеринбург,АудиоВидеоСистемы,"АудиоВидеоСистемы - лидирующая в УрФО компания-разработчик и интегратор мультимедийных решений - мы создаем конференц- и актовые залы, оснащаем концертные и спортивные площадки, изобретаем интерактивные системы для музеев и учебных заведений. Компания основана в 2006 году, работает с ключевыми заказчиками в регионе, имеет 2 филиала в городах Москва и Тюмень. Собственный очень просторный и креативный офис с панорамным видом на город, сосредоточенная атмосфера разработки решений, увлеченная технологиями команда - всё это про нас. Мы открываем вакансию руководителя проектов. Нам нужен человек инициативный, системный, ответственный, с живым умом и позитивным настроем. Специфика - работа с крупными проектами – ведение сделок от подготовки коммерческих предложений до первых мероприятий в оснащенном помещении. ","Обязанности: 1. Управление рабочей группой в заказчике. - выявить точки входа на проект, определить функциональные зоны ответственности контактных лиц - сформировать потребность в нашем продукте - презентовать решение, договориться о стоимости - обеспечить взаимодействие внутри заказчика по нашим вопросам - заключить договор 2. Управление своей рабочей группой. - подготовить техзадание инженеру на разработку решения - расставить задачи, контролировать выполнение рабочей группой - изыскать необходимые ресурсы для продвижения сделки вперед   ",Полная занятость,От 1 года до 3 лет,,,Ведение переговоров,2021-01-08T15:22:02+0300,"Требования: - опыт проектных продаж и ведения сделок (возможны смежные отрасли слаботочных систем) - развитые коммуникативные навыки - амбициозность, инициативность, аналитический склад ума – ваши ключевые качества   ",Полный день,Управление проектами|CRM|Деловая коммуникация|Проведение презентаций|Ведение переговоров|,"Научим, но если знаете – будет вашим дополнительным плюсом: Знание продукта, чтение проектно-сметной документации, знание тендерного законодательства, знание теории и опыт проектного управления <br />Условия: - Кандидаты желающие зарабатывать 50 000р. и меньше нас не интересуют - Удобная транспортная доступность для выездов на встречи, наземный и подземный теплый паркинг - Отточенные бизнес-процессы в CRM-Битрикс24 - Официальное трудоустройство - Презентабельный просторный офис с панорамными окнами и отличным видом на город - Молодая энергичная команда"
1019,Екатеринбург,EXPLORER,"Ищем специалиста для комплексного продвижения и развития сайта explorer-russia.ru   Обязанности - SEO продвижение ресурса - Разработка маркетинговых стратегий - Создание контента ​ Требования - Знание и настройка метрик на максимальном уровне - Технический анализ и глубокое понимание SEO - Excel максимальный уровень - Обязателен опыт работы с e-commerce   Я.Директ, SMM, Photoshop - это ваши преимущества, которые могут повлиять на уровень оплаты. Специалиста ищем в штат. ​","Ищем специалиста для комплексного продвижения и развития сайта explorer-russia.ru   Обязанности - SEO продвижение ресурса - Разработка маркетинговых стратегий - Создание контента ​ Требования - Знание и настройка метрик на максимальном уровне - Технический анализ и глубокое понимание SEO - Excel максимальный уровень - Обязателен опыт работы с e-commerce   Я.Директ, SMM, Photoshop - это ваши преимущества, которые могут повлиять на уровень оплаты. Специалиста ищем в штат. ​",Полная занятость,От 1 года до 3 лет,70000,50000,Яндекс.Директ,2021-01-06T11:29:29+0300,"Ищем специалиста для комплексного продвижения и развития сайта explorer-russia.ru   Обязанности - SEO продвижение ресурса - Разработка маркетинговых стратегий - Создание контента ​ Требования - Знание и настройка метрик на максимальном уровне - Технический анализ и глубокое понимание SEO - Excel максимальный уровень - Обязателен опыт работы с e-commerce   Я.Директ, SMM, Photoshop - это ваши преимущества, которые могут повлиять на уровень оплаты. Специалиста ищем в штат. ​",Полный день,Adobe Photoshop|HTML|SEO|CSS|Яндекс.Директ|,
1020,,Айдеко,Компания «Айдеко» - разработчик программного обеспечения в области информационной безопасности и сетевых технологий. <em>Наш продукт Ideco UTM - современное средство для защиты сетевого периметра.</em> ,"Обязанности:   Разработка микросервисов под Linux с использованием Asyncio и AioHTTP  Разработка демонов на Python3 по автоматизации настроек системы;  Разработка демонов на Python3 по настройке и управлению сетью;  Написание системных утилит на Python3;  Проектирование архитектуры системы и бакендов, рефакторинг.  ",Полная занятость,От 3 до 6 лет,,120000,Golang,2021-01-10T11:38:38+0300,Требования: ,Удаленная работа,Linux|C/C++|Nginx|NoSQL|Docker|Asyncio|aiohttp|Golang|,Условия:  Работа над различными проектами внутри компании;  Офисная или удаленная работа;  Удобный график работы;  Работа по методологии Scrum;  Работа в команде профессионалов;  Бесплатное обучение английскому языку с преподавателем (в офисе либо удаленно);  Возможность развиваться в профессиональной среде. Сотрудники постоянно проходят тренинги (внешнее и внутреннее). 
