,city,company_name,description,duty,employment,experience,max_salary,min_salary,name,published_date,requirements,schedule,skills,terms
838,Казань,ТК Эдельвейс,"Обязанности: -Диагностика оргтехники перед отправкой в ремонт.<br />-Проверка и приемка оргтехники после ремонта.<br />-Замена картриджей и заправка струйных принтеров с СНПЧ.<br />-Ведение учета по заправке картриджей и ремонту оргтехники. Требования:<br />- опыт работы с оргтехникой на уровне пользователя;<br />- личностные качества: стрессоустойчивость, внимательность<br />исполнительность, ответственность, активная жизненная позиция, умение работать в команде Условия: График - 5-ти дневка, с 8.00 до 16.45 Доставка до работы на вахтовом автобусе Официальное трудоустройство, выплаты 2 раза в месяц.","Обязанности: -Диагностика оргтехники перед отправкой в ремонт.<br />-Проверка и приемка оргтехники после ремонта.<br />-Замена картриджей и заправка струйных принтеров с СНПЧ.<br />-Ведение учета по заправке картриджей и ремонту оргтехники. Требования:<br />- опыт работы с оргтехникой на уровне пользователя;<br />- личностные качества: стрессоустойчивость, внимательность<br />исполнительность, ответственность, активная жизненная позиция, умение работать в команде Условия: График - 5-ти дневка, с 8.00 до 16.45 Доставка до работы на вахтовом автобусе Официальное трудоустройство, выплаты 2 раза в месяц.",Полная занятость,От 1 года до 3 лет,,22000,Internet,2020-12-26T10:57:56+0300,"Обязанности: -Диагностика оргтехники перед отправкой в ремонт.<br />-Проверка и приемка оргтехники после ремонта.<br />-Замена картриджей и заправка струйных принтеров с СНПЧ.<br />-Ведение учета по заправке картриджей и ремонту оргтехники. Требования:<br />- опыт работы с оргтехникой на уровне пользователя;<br />- личностные качества: стрессоустойчивость, внимательность<br />исполнительность, ответственность, активная жизненная позиция, умение работать в команде Условия: График - 5-ти дневка, с 8.00 до 16.45 Доставка до работы на вахтовом автобусе Официальное трудоустройство, выплаты 2 раза в месяц.",Полный день,Пользователь ПК|Работа в команде|Работа с оргтехникой|Internet|,"Обязанности: -Диагностика оргтехники перед отправкой в ремонт.<br />-Проверка и приемка оргтехники после ремонта.<br />-Замена картриджей и заправка струйных принтеров с СНПЧ.<br />-Ведение учета по заправке картриджей и ремонту оргтехники. Требования:<br />- опыт работы с оргтехникой на уровне пользователя;<br />- личностные качества: стрессоустойчивость, внимательность<br />исполнительность, ответственность, активная жизненная позиция, умение работать в команде Условия: График - 5-ти дневка, с 8.00 до 16.45 Доставка до работы на вахтовом автобусе Официальное трудоустройство, выплаты 2 раза в месяц."
839,Казань,Внимание!,,"Обязанности: Регламентное техническое обслуживание систем (СВН, АПС, СКУД, АПТ, дымоудаление и т.п.)Поиск и устранение неисправностейМонтажные работыПусконаладочные работыСоставление инструкций, актов, ведомостей на обслуживаемых объектахОтчетность ",Полная занятость,От 1 года до 3 лет,55000,45000,слаботочные системы,2020-12-04T14:21:14+0300,Требования: <em>,Полный день,Работа в команде|Деловая переписка|Деловое общение|Пользователь ПК|Грамотная речь|Ориентация на результат|Пожарная сигнализация|Системы видеонаблюдения|Контроль доступа|слаботочные системы|,"Условия:</em> Интересная работа в дружном коллективеВозможность проявить себяЛояльное руководство5 дней, 8:00 - 17:00 (возможны переработки)Оклад + премии (обсуждается индивидуально)Компенсации передвиженийКорпоративная связь   "
840,,RedLab,<em>,,Полная занятость,От 3 до 6 лет,,,PostgreSQL,2020-12-29T15:44:34+0300,,Удаленная работа,Spring Framework|Java|Git|PostgreSQL|,
841,Казань,Ак Барс Банк,,Обязанности: быстрое реагирование и предотвращение неисправностей в работе электронной коммерции Банка;администрирование OS RHEL;администрирование фронтовой прикладной части процессингового центра;взаимодействие с мерчант-аккаунтами по вопросам транзакций;обслуживания релизных обновлений от МПС (международная платежная система);подготовка систем для тестирования средств автоматизации ПО при поддержке вендоров. ,Полная занятость,От 1 года до 3 лет,,,Главный Linux-инженер,2020-12-29T13:23:50+0300,"Требования: высшее техническое образование;владение ОC Linux, UNIX на уровне администратора;навыки написания сценариев средств автоматизации ПО;знание основ ЛВС, TCP/IP, PSI DSS;опыт работы с системами мониторинга;английский язык не ниже intermediate для чтения технической документации;готовность к ночным работам по обновлению систем. ",Полный день,,Условия: система мотивации: оклад (обсуждается индивидуально) + квартальная премия;корпоративная программа лояльности + приятный cashback от партнеров Банка;офис в 5 минутах ходьбы от м. Козья слобода;электронная библиотека MyBook;ДМС после 1 года работы в ПАО &quot;АК БАРС&quot; БАНК (включая стоматологические услуги);скидки на занятия в фитнес центре и бассейне (есть возможность выбора);льготные условия кредитования.
842,,Prologisticsdevelopment,,,Полная занятость,От 1 года до 3 лет,2800,1200,MySQL,2020-12-31T17:37:12+0300,,Удаленная работа,PHP|Git|MySQL|,
843,Казань,Эттон,,"Обязанности: Анализ бизнес-процессов заказчика с точки зрения их последующей автоматизации;Проработка сценариев использования текущих и новых продуктов компании;Написание технических заданий для разработчиков и проектной документации;Участие в процессе обсуждения реализации новых фич продукта;Постановка задач разработчикам, тестирование и контроль выполнения поставленных задач. <br />",Полная занятость,От 3 до 6 лет,,,Работа в команде,2020-12-16T10:58:59+0300,,Полный день,Разработка технических заданий|Постановка задач разработчикам|Проектная документация|Анализ продукта|Работа с базами данных|Работа в команде|,"Условия: Работа на постоянной основе, трудоустройство по ТК РФ;Заработная плата соответствует условиям рынка, финальная сумма обсуждается по итогам собеседование;Интересная работа в команде профессионалов, возможность карьерного и профессионального развития - оплачиваемое обучение;Офис в центре города;График работы 5/2 (стабильные выходные - суббота, воскресенье, праздничные дни);Молодой, дружный коллектив."
844,,Кометрика,Мы ищем Senior iOS Разработчика для участия в крупном телеком проекте. ,,Полная занятость,От 1 года до 3 лет,230000,,SWiFT,2020-12-30T13:33:15+0300,,Полный день,iOS|Atlassian Jira|MS Visual Studio|Mac Os|Мобильность|SWiFT|,
845,,GDC (ICL Services),,"Обязанности: работа при поддержке Руководителя Проектной Группы;координация работы IT инженеров по поставленным задачам;предоставление регулярной отчетности о работе команды;обеспечение поддержания высокого уровня сервиса и достижение установленных целевых показателей;поддержание операционной документации в актуальном состоянии (процедуры, инструкции и т.д.).   ",Полная занятость,Нет опыта,,,Грамотная речь,2021-01-09T10:57:21+0300,"Требования: коммуникабельность, оптимизм, целеустремленность;образование в сфере ИТ или управления будет преимуществом;понимание принципов бережливого производства (Lean), ITIL и процессного подхода к управлению сервисами приветствуется;уровень владения английским: Pre-Intermediate и выше.   ",Полный день,Управление проектами|Бережливое производство|Английский язык|Проектная документация|Информационные технологии|Управленческие навыки|Разработка инструкций|Техническая документация|Грамотная речь|,"Что мы за это предлагаем: <em>Выплаты и бонусы:</em> бонусы и 13 зарплата;бонус к отпуску и значимым событиям (свадьба, рождение детей);компенсация процентов по ипотеке и беспроцентная ссуда;ДМС со стоматологией;компенсация спорта; скидки в фитнес-клубах;при переезде предоставим квартиру на первое время или выплатим подъемные. <em>Условия труда:</em> современный офис с тренажерами, office kitchens и банкоматами;столовые в офисах и скидки на питание. <em>Обучение и карьера:</em> вендорное обучение и сертификация за счет компании;обучение английскому и общение с иностранными заказчиками;возможность участия в техническом и управленческом кадровом резерве. <em>Экология и благотворительность</em> помогаем детским домам, школам, приютам для животных;озеленяем город, бережем ресурсы;поддерживаем социальные инициативы сотрудников. "
846,Казань,Эттон,,,Полная занятость,От 1 года до 3 лет,,,ООП,2020-12-16T10:58:59+0300,,Полный день,PostgreSQL|Git|Yii|ООП|,
847,Казань,Совкомбанк,,"Обязанности: Прием и обработка звонков, поступающих на телефон 1-ой линии поддержки;Работа с заявками в тикетинг-системе;Удержание заданного показателя по уровню сервиса поддержки пользователей;Составление отчетов о проделанной работе;Прочие задачи устанавливаемые руководством. ",Полная занятость,От 1 года до 3 лет,,28000,Настройка сетевых подключений,2020-12-22T14:03:37+0300,"Требования: Профессиональные знания, навыки: знание ПК и организации ЛВС на уровне помощника системного администратора ПК;Навыки работы с оргтехникой: настройка и подключение;Необходимые личностные качества: трудолюбие, усидчивость, внимательность;Опыт работы не менее 6 месяцев. ",Полный день,Обучение и развитие|Грамотная речь|Windows 7|Администрирование|Windows Xp|Прием и распределение телефонных звонков|Работа с оргтехникой|Настройка сетевых подключений|,"Условия: Официальная заработная плата, трудоустройство по ТК РФ, оплачиваемое обучение и наставничество;График работы 5/2 на первом этапе, затем возможен 2/2 и гибкий график;Хорошие возможности профессионального роста и развития в банковской сфере;Расширенный соц. пакет для Вас и членов Вашей семьи (ипотечная программа, доступный автомобиль, путешествия за наш счет за границу и по России и многое другое)."
848,,IT_Selection,"Добрый день!<br />Наш клиент (компания занимается аутсорсом инженерных задач в области эксплуатации веб-сервисов, микросервисных архитектур, инфраструктур разработки, сетевой безопасности, построения отказоустойчивых систем, масштабирования IT-инфраструктуры, миграций между датацентрами, кластеризации) приглашает в свою команду<br />",,Полная занятость,От 1 года до 3 лет,150000,80000,Ansible,2020-12-30T18:07:18+0300,,Удаленная работа,Linux|Git|Virtualization|SQL|NoSQL|CI/CD|Ansible|,"Условия:<br />• Оформление по ТК РФ, все социальные гарантии • У нас гибкая система мотивации, Вы можете самостоятельно регулировать количество выполненных задач и ежемесячный доход<br />• Пятидневная рабочая неделя с 10-00 до 19-00 по МСК<br />• Испытательный срок - 3 месяца<br />• Оплачиваемые отпуска и больничные • Слаженная стабильная команда, проекты с разным стеком, где вы можете прокачать свой скиллс и получить опыт с разными инструментами, языками и технологиями   Ждем Ваши отклики! <ul> </ul>"
849,,Яндекс,"Каждый день миллионы пользователей находят ответы на свои вопросы с помощью Яндекса. Роль службы поддержки — помогать пользователям решать проблемы, связанные с работой наших сервисов. Работа сотрудника службы поддержки заключается в основном в ответах на письма пользователей. От вас потребуются внимательность, тактичность, чувство юмора, понимание основных принципов работы интернета, любознательность и трудолюбие. Мы расскажем вам, как устроены наши сервисы, и научим разбираться в технических аспектах их работы. Со временем вы начнете самостоятельно анализировать поступающие письма и сможете активно участвовать в развитии сервиса, к поддержке которого подключитесь. ",,Частичная занятость,Нет опыта,,26000,Грамотность,2021-01-06T14:38:13+0300,"Наши требования: владение турецким и русским языками (английский будет плюсом);способность самостоятельно решать круг поставленных задач;аккуратность, усидчивость, ответственность и обязательность;готовность к интенсивному обучению;аналитический склад ума;активность и коммуникабельность;любовь к людям, способность к эмпатии;высшее или незаконченное высшее образование (если техническое — это плюс);желательно знание английского, уровень Upper Intermediate и выше. ",Удаленная работа,Английский язык|MS PowerPoint|MS Outlook|Грамотная речь|Грамотность|,"Условия: работа надомная;график: 2/2 или 5/2 (суббота и воскресенье — рабочие дни), 20 или 40 рабочих часов в неделю;предусмотрено оплачиваемое дистанционное обучение;сдельная оплата (средний размер вознаграждения специалистов на аналогичных проектах составляет 25 тысяч рублей в месяц, если они тратят на выполнение заданий 40 часов в неделю, итоговая сумма вознаграждения зависит от сложности и количества задач, выполненных в течение месяца, и не ограничена сверху)."
850,Казань,Эттон,"Основными направлениями работы компании являются системы автоматизации для корпоративного сектора и электронного правительства. В связи развитием компании и открытием новых проектов, приглашаем в нашу команду опытного фронтенд-разработчика для решения амбициозных задач. ",,Полная занятость,От 3 до 6 лет,,,Frontend developer (VueJS),2020-12-16T10:58:59+0300,"Требования: Владение HTML/CSSВысокий уровень знаний JavaScript (ES2017 и выше)Уверенные знания Vue.js или React.js, а так же сопутствующие библиотеки (axios, Vuex, Vue-router, Nuxt и тд)gitWebpackОпыт работы с препроцессорами (sass, less);Понимание концепции REST, опыт работы с RESTful APIПонимание принципов ООПУмение писать качественный асинхронный кодУверенное знание паттернов проектирования ООП ",Полный день,,
851,,Сбербанк,"Наша команда занимается созданием и развитием продуктов и сервисов во всех каналах продаж, охватывающих полный спектр потребностей клиента и его близких в предоставлении финансовой поддержки при наступлении несчастного случая и получении травм. Мы ищем разработчика бизнес-процессов. Вакансия открыта в г.Иннополис.   ",,Полная занятость,От 1 года до 3 лет,,,Разработчик бизнес-процессов,2020-12-04T12:38:23+0300,"Наши требования к кандидату: опыт работы разработчиком от года и выше на любом языке программирования или опыт гибкой настройки сложной системы (Pega, 1C).уверенное владение SQL (DML, основы DDL).понимание принципов ООП.понимание принципов работы веб-приложений.опыт работы с системами контроля версий. В идеале - GIT.готовность работать по Agile.   ",Полный день,,"Условия: работа в крупнейшем банке России;трудоустройство согласно ТК РФ;регулярное корпоративное обучение;ДМС, страхование от несчастных случаев и тяжелых заболеваний;материальная помощь и социальная поддержка, корпоративная пенсионная программа;льготные условия кредитования;яркая и насыщенная корпоративная жизнь."
852,село Усады,GDC (ICL Services),"The role holder has IT technical and Information Security Management background, interacts with members of the internal and customer security teams to provide high-quality security service, interacts with other delivery units and internal teams within information security projects and information security incidents coordination, leads information security projects and improve customer’s information security posture. The role holder manages security activities such as security risk management, security incident response, changes, policies, and governance. Remote work can be discussed. ",,Полная занятость,От 3 до 6 лет,,,Risks assessment,2021-01-10T10:15:16+0300,,Удаленная работа,Information Security|Risk management|Risks assessment|,
853,Казань,СТАТУС-Технология,Компания ,,Полная занятость,От 3 до 6 лет,43000,43000,MS Outlook,2020-12-15T13:20:35+0300,,Полный день,Наполнение контентом|Активные продажи|Написание текстов|Написание статей|MS Outlook|,"Ежедневная отчетность и контроль статистики по заявкам и показателям РК<br />Анализ показателей, выводы и изменение стратегии продвижения в зависимости от них (ежедневно)<br />Планирование, защита, освоение бюджета по рекламным расходам<br />Работа с текстами на сайте, в имейл-рассылке, постах для соц. сетей.<br />Настройка работы форм обратной связи (с подрядчиками по web-разработке)<br />Поиск новых фич для сайта, привлекающих посетителей и потенциальные заявки<br />Модернизация: отслеживание новых тенденций и настройка их на сайте (с подрядчиком)<br />Мониторинг конкурентов (ежемесячно)<br />Развитие соц. сетей (Ютуб канал)<br />Создание фотобанка компании (фото ТУ, сотрудников, офиса)<br />Создание видео контента для Ютуба и рассылок<br />Акции маркетинга - разработка на разные сегменты (написание правил, условий, создание креативов)<br />Мероприятия для клиентов и сотрудников<br />Работа с маркет-плейсами и справочниками во всех регионах присутствия<br />Работа по созданию макетов для полиграфии и веб-дизайна совместно с дизайнером.<br />Постоянная работа с сайтом (редизайн, замена контента, технические настройки)<br />Мы ждем Вас если, вы:<br />⠀<br />- Энергичный, вовлеченный, инициативный<br />⠀<br />- Умеете анализировать цифры<br />⠀<br />- Грамотно говорите и пишите<br />⠀<br />-Готовность разобраться в незнакомой задаче<br />⠀<br />- Для Вас ваши минусы, это «зона развития»<br />⠀<br />Условия (Что мы предлагаем):<br />⠀<br />- Трудоустройство по ТК РФ<br />- График 5/2 с 8.00 до 17.00 (сб и вс выходные дни)<br />- Возможность профессионально развиваться<br />⠀<br />Доп. Условия:<br />⠀<br />- Зарплатная карта ВТБ банка (высокий процент одобрения кредитов и ипотеки в данном банке для наших сотрудников)<br />- Индивидуальная система обучения (при необходимости)<br />- Оплачиваемая стажировка<br />- Возможности карьерного роста (как горизонтального, так и вертикального)<br />- 13 зарплата (при выполнении всех показателей отдела)<br />- Библиотека<br />- Отдельно оборудованное место для обеда<br />- Индивидуальное рабочее место  "
854,город Иннополис,Университет Иннополис,"<em>Университет Иннополис – интеллектуальное ядро нового города и российский университет, специализирующийся на образовании и научных исследованиях в области современных информационных технологий.</em> <em>",,Полная занятость,От 3 до 6 лет,160000,100000,REST API,2021-01-10T15:23:36+0300,,Удаленная работа,Python|Django Framework|PostgreSQL|Git|Docker|REST API|,Условия 
855,,InStat,Международная аналитическая футбольная компания ,,Полная занятость,От 1 года до 3 лет,,,PHP,2021-01-10T12:41:43+0300,"Требования: знание PHP5, MySQL, HTML, CSS, JavaScript (jQuery), AJAX, Json, Memcache;практический опыт самостоятельной работы в области создания web-интерфейсов баз данных не менее 3-х лет;умение разбираться в чужом коде;умение оценивать сроки;желание работать в команде;ответственность, скрупулезность. ",Удаленная работа,JavaScript|MySQL|Ajax|CSS|Git|PHP|,"Условия: оформление по ТК РФ;40-часовая рабочая неделя, 5/2;дружный, молодой, интернациональный коллектив;работа в привлекательной и нескучной сфере – футбол, хоккей, баскетбол, волейбол;испытательный срок в течение 1-3 месяцев;уровень заработной платы обсуждается с успешным кандидатом на собеседованииудаленная работа. Вместе с откликами высылайте примеры своего "
856,,Совкомбанк,,Обязанности: взаимодействие с бизнес-департаментами Банка и дочерних и смежных компаний;сбор и формализация требований к бизнес процессам на доработку продуктов 1С;формирование ТЗ;взаимодействие с разработчиками;автоматизация процессов;тестирование доработок;интеграция со внутренней системой банка посредством представлений (VIEW)объект базы данных SQL на которой развернута база 1С;интеграции с внешними ресурсами посредством http;поддержание веб-клиента по сертификатам.<br />,Полная занятость,От 3 до 6 лет,,,1С: Предприятие,2020-12-30T19:02:40+0300,"Требования: опыт работы в сфере информационных технологий в крупной компании - от 3-х лет;знание структуры и корпоративных программ на базе 1С для крупных холдингов,знание методологии структурного анализа и моделирования;Умение выстраивать бизнес-процессы;знание принципов и методов бухгалтерского и управленческого учета;знание 1С Предприятие v8 (работа с конфигуратором, запросы, отчеты и др);знание нетиповых конфигураций.<br />Как плюс: опыт работы по разработке больших корпоративных систем на базе 1С;опыт работы над процессами лизинговых компаний.<br />",Полный день,1С: Бухгалтерия|аналитик 1С|1С: Зарплата и управление персоналом|Системная интеграция|Разработка инструкций|системный аналитик|1С: Предприятие|,Условия: трудоустройство в штат Банка;оклад+ премии;удобный офис в центре г. Казань;расширенная программа лояльности и плюшки для сотрудников;возможна 100% удаленная работа (по желанию).
857,Казань,Клумба,,,Полная занятость,От 1 года до 3 лет,60000,,1С-Битрикс,2021-01-09T09:39:56+0300,Требования: Опыт разработки на 1С-Битрикс;Наличие самостоятельно реализованных проектов будет Вашим преимуществом;Умение разбираться в чужом коде;Умение настраивать и дорабатывать обмен данными будет Вашим преимуществом;Уверенное знание PHP и MySQL‚ HTML‚ CSS‚ JavaScript (jQuery‚ AJAX). ,Полный день,jQuery|JavaScript|MySQL|Ajax|HTML|1С-Битрикс|,
858,,Неолаб-техно,"Мы «НеоЛаб-Техно» – продуктовая компания, эксперт в области применения алгоритмов машинного обучения, искусственного интеллекта и построения на их основе решений комплексных бизнес задач. ",,Полная занятость,От 3 до 6 лет,2500,,.Net core,2021-01-09T00:02:33+0300,,Удаленная работа,WPF|.NET Framework|C#|Android|Английский язык|.Net core|,
859,Казань,АСТЕХ,"ООО «АСТЕХ» на постоянную работу требуется специалист по техническому и информационному сопровождению внедряемых информационных систем. Мы ждём ответственных кандидатов с системным мышлением, аналитическим складом ума. Наша компания занимается проектами по автоматизации в нефтегазовой, химической и других отраслях промышленности, выполняя весь цикл работ — от предварительного обследования и анализа бизнес-процессов до разработки, внедрения и сопровождения конечных продуктов. Мы предлагаем работу в стабильной, серьёзной компании с дружным коллективом, где есть возможность получать достойное вознаграждение и профессиональное развитие. ",Обязанности: тестирование программного обеспечения;взаимодействие с пользователями системы;обучение пользователей работе сопровождаемых систем;составление инструкции для пользователей;настройка отчётов в системе. ,Полная занятость,Нет опыта,,30000,Аналитическое мышление,2020-12-29T16:15:54+0300,"Требования: опыт работы в it-сфере приветствуется;уверенное владение ПК;быстрая обучаемость;коммуникабельность;ответственность;оконченное высшее образование;знание SQL приветствуется;увлечённость профессией, постоянное саморазвитие, энтузиазм и креативность;желание работать в команде. ",Полный день,MS SQL|Бизнес-анализ|Информационные технологии|Разработка инструкций|Аналитическое мышление|,Условия: трудоустройство по ТК;график работы 5/2 с 08:00 до 17:00;работа в офисе.
860,посёлок Новониколаевский,АЛЬФАСКАН,,,Полная занятость,От 1 года до 3 лет,,45000,MS Visio,2020-12-22T13:15:20+0300,,Полный день,Постановка задач разработчикам|Многозадачность|Планирование карьеры|Управление проектами|Работа в команде|Работа с большим объемом информации|Оптимизация бизнес-процессов|Аналитическое мышление|Разработка регламентов|стандартизация бизнес процессов|ARIS|Business Studio|MS Visio|,
861,Казань,CloudAlly,Компания ,,Полная занятость,От 3 до 6 лет,140000,,Английский язык,2021-01-09T15:32:56+0300,,Удаленная работа,JavaScript|HTML|CSS|HTTP|Git|Английский язык|,
862,Казань,НОРБИТ,В рамках группы компаний ,,Полная занятость,От 1 года до 3 лет,,,SQL,2020-12-15T15:16:37+0300,,Полный день,Atlassian Jira|CRM|Английский язык|Разработка технических заданий|SQL|,
863,,GDC (ICL Services),Модератор уникального контента ,,Полная занятость,Нет опыта,24606,,Внимательность,2021-01-07T17:22:08+0300,,Сменный график,Грамотность|Ответственность|Пользователь ПК|Внимательность|,
864,,Skyeng,Skyeng - cамая большая в Восточной Европе онлайн-школа. Мы делаем крутые образовательные продукты и растем в три раза за год. За пять лет существования мы добрались до 19 места в рейтинге ИТ-компаний России от Forbes и провели более 10 млн. уроков. ,,Полная занятость,От 1 года до 3 лет,50000,25000,начальная школа,2021-01-04T10:38:12+0300,Требования к преподавателю:  Опыт работы - от 1 года  Имеете среднее специальное или высшее техническое или педагогическое образование  У вас есть ноутбук или ПК и быстрый интернет без перебоев  Вы легко ориентируетесь в интернете и обучаетесь работе с новыми программами  ,Удаленная работа,Преподаватель|Обучение|Пользователь ПК|Грамотная речь|Математика|Репетитор|Учитель|начальная школа|,Наши условия:  Работа из дома  Удобная платформа для занятий с видео связью и автоматической проверкой заданий  Постоянный поток учеников  Скидка 50 % на изучение английского в Skyeng  Зарплата от 25000 до 50000 рублей в месяц с выплатами каждые две недели  
865,,ГК InnoSTage,,,Полная занятость,От 1 года до 3 лет,,,Agile Project Management,2020-12-08T17:21:30+0300,"Навыки и опыт: Знание типов требований и их иерархии, жизненного цикла требований, процесса управления требованиямиПонимание атрибутов качества требований, методик и техник выявления и описания требований (user story, cjm и т.п.)Понимание модели качества программного обеспеченияЗнание подходов документирования и моделирования требованийЗнание особенностей работы с требованиями в гибких методологиях (Scrum)Знание нотаций моделирования процессов ВPMNОпыт работы от 1 года аналитиком в области ИТ или бизнес-анализаОпыт использования систем коллективной работы (приветствуется JIRA, Confluence)Опыт сбора и формализации требований заказчикаОпыт написания технических заданий на разработку ПО и веб-сервисовОпыт подготовки документации для пользователейПриветствуется понимание банковских бизнес-процессовПриветствуется знание инструментов одного из инструментов моделирования (Sparx EA, Visual-paradigm, Archi, и т.п.) ",Удаленная работа,BPMN|Atlassian Jira|UML|SQL|Agile Project Management|,Условия: Возможен 
866,,СКИП,"Ищем сильного frontend-разработчика на Angular (работа с версией 6+, в проекте используется 10ая версия), применением компонентов primeNG и работой с менеджером состояний Akita. Делаем сервис автоматизации маркетинговых коммуникаций с клиентами: пуш-уведомления, рассылки, всплывающие окна, настройка сегментов и тд. Микросервисная архитектура, на бэкэнде: Go, C#, Node.js PostgresQl Clickhouse NATS Streaming Kubernetes Нужно будет делать на фронте ряд сервисов, первый - таблицы данных, есть готовая документация API и функциональные требования к продукту Ключевой опыт, который рассматривается - разработка внутреннних веб-приложений, не сайтов. ",,Частичная занятость,От 1 года до 3 лет,,160000,Git,2020-12-18T13:28:43+0300,"Ищем сильного frontend-разработчика на Angular (работа с версией 6+, в проекте используется 10ая версия), применением компонентов primeNG и работой с менеджером состояний Akita. Делаем сервис автоматизации маркетинговых коммуникаций с клиентами: пуш-уведомления, рассылки, всплывающие окна, настройка сегментов и тд. Микросервисная архитектура, на бэкэнде: Go, C#, Node.js PostgresQl Clickhouse NATS Streaming Kubernetes Нужно будет делать на фронте ряд сервисов, первый - таблицы данных, есть готовая документация API и функциональные требования к продукту Ключевой опыт, который рассматривается - разработка внутреннних веб-приложений, не сайтов. ",Полный день,Angular 8|AngularJS|PostgreSQL|Git|,Условия: работа в гибкой проектной командеоплата по часамработа по бэклогу задачвысокая вовлеченность в решение бизнес-задач
